时间(分钟),信号值(微伏)
47.2347,2346
47.2373,2348
47.2400,2350
47.2427,2352
47.2453,2354
47.2480,2359
47.2507,2361
47.2533,2362
47.2560,2364
47.2587,2366
47.2613,2370
47.2640,2372
47.2667,2374
47.2693,2376
47.2720,2378
47.2747,2382
47.2773,2384
47.2800,2386
47.2827,2388
47.2853,2391
47.2880,2395
47.2907,2397
47.2933,2398
47.2960,2401
47.2987,2403
47.3013,2407
47.3040,2410
47.3067,2412
47.3093,2414
47.3120,2415
47.3147,2420
47.3173,2422
47.3200,2424
47.3227,2426
47.3253,2428
47.3280,2431
47.3307,2432
47.3333,2434
47.3360,2437
47.3387,2439
47.3413,2443
47.3440,2445
47.3467,2448
47.3493,2449
47.3520,2451
47.3547,2455
47.3573,2457
47.3600,2459
47.3627,2461
47.3653,2463
47.3680,2467
47.3707,2470
47.3733,2472
47.3760,2473
47.3787,2475
47.3813,2481
47.3840,2482
47.3867,2484
47.3893,2486
47.3920,2489
47.3947,2493
47.3973,2494
47.4000,2496
47.4027,2498
47.4053,2501
47.4080,2505
47.4107,2508
47.4133,2510
47.4160,2512
47.4187,2513
47.4213,2516
47.4240,2518
47.4267,2520
47.4293,2522
47.4320,2525
47.4347,2529
47.4373,2531
47.4400,2533
47.4427,2536
47.4453,2539
47.4480,2543
47.4507,2545
47.4533,2547
47.4560,2549
47.4587,2551
47.4613,2554
47.4640,2556
47.4667,2558
47.4693,2560
47.4720,2562
47.4747,2565
47.4773,2568
47.4800,2570
47.4827,2572
47.4853,2575
47.4880,2579
47.4907,2581
47.4933,2583
47.4960,2585
47.4987,2586
47.5013,2591
47.5040,2593
47.5067,2595
47.5093,2597
47.5120,2599
47.5147,2602
47.5173,2604
47.5200,2606
47.5227,2609
47.5253,2611
47.5280,2615
47.5307,2617
47.5333,2619
47.5360,2621
47.5387,2623
47.5413,2626
47.5440,2628
47.5467,2631
47.5493,2633
47.5520,2634
47.5547,2637
47.5573,2639
47.5600,2642
47.5627,2644
47.5653,2645
47.5680,2649
47.5707,2651
47.5733,2652
47.5760,2654
47.5787,2656
47.5813,2661
47.5840,2661
47.5867,2663
47.5893,2665
47.5920,2667
47.5947,2671
47.5973,2673
47.6000,2675
47.6027,2677
47.6053,2678
47.6080,2681
47.6107,2683
47.6133,2685
47.6160,2686
47.6187,2688
47.6213,2693
47.6240,2695
47.6267,2698
47.6293,2699
47.6320,2701
47.6347,2704
47.6373,2704
47.6400,2707
47.6427,2709
47.6453,2711
47.6480,2715
47.6507,2716
47.6533,2716
47.6560,2718
47.6587,2721
47.6613,2725
47.6640,2727
47.6667,2729
47.6693,2731
47.6720,2733
47.6747,2736
47.6773,2738
47.6800,2740
47.6827,2741
47.6853,2742
47.6880,2746
47.6907,2748
47.6933,2749
47.6960,2751
47.6987,2753
47.7013,2756
47.7040,2759
47.7067,2760
47.7093,2762
47.7120,2764
47.7147,2767
47.7173,2768
47.7200,2770
47.7227,2772
47.7253,2774
47.7280,2778
47.7307,2780
47.7333,2782
47.7360,2784
47.7387,2786
47.7413,2789
47.7440,2791
47.7467,2793
47.7493,2794
47.7520,2797
47.7547,2800
47.7573,2801
47.7600,2803
47.7627,2804
47.7653,2806
47.7680,2809
47.7707,2811
47.7733,2813
47.7760,2815
47.7787,2816
47.7813,2819
47.7840,2821
47.7867,2823
47.7893,2824
47.7920,2826
47.7947,2830
47.7973,2831
47.8000,2833
47.8027,2835
47.8053,2838
47.8080,2841
47.8107,2842
47.8133,2843
47.8160,2845
47.8187,2847
47.8213,2850
47.8240,2851
47.8267,2853
47.8293,2855
47.8320,2857
47.8347,2860
47.8373,2862
47.8400,2863
47.8427,2866
47.8453,2868
47.8480,2870
47.8507,2872
47.8533,2874
47.8560,2876
47.8587,2879
47.8613,2881
47.8640,2882
47.8667,2884
47.8693,2886
47.8720,2888
47.8747,2890
47.8773,2892
47.8800,2893
47.8827,2894
47.8853,2898
47.8880,2900
47.8907,2902
47.8933,2903
47.8960,2905
47.8987,2909
47.9013,2911
47.9040,2912
47.9067,2914
47.9093,2916
47.9120,2919
47.9147,2920
47.9173,2921
47.9200,2923
47.9227,2925
47.9253,2929
47.9280,2931
47.9307,2932
47.9333,2933
47.9360,2936
47.9387,2939
47.9413,2941
47.9440,2943
47.9467,2945
47.9493,2946
47.9520,2950
47.9547,2952
47.9573,2954
47.9600,2955
47.9627,2957
47.9653,2961
47.9680,2962
47.9707,2963
47.9733,2965
47.9760,2966
47.9787,2970
47.9813,2971
47.9840,2973
47.9867,2975
47.9893,2976
47.9920,2980
47.9947,2981
47.9973,2982
48.0000,2985
48.0027,2988
48.0053,2990
48.0080,2991
48.0107,2993
48.0133,2994
48.0160,2996
48.0187,3000
48.0213,3002
48.0240,3004
48.0267,3005
48.0293,3007
48.0320,3010
48.0347,3012
48.0373,3014
48.0400,3016
48.0427,3017
48.0453,3020
48.0480,3022
48.0507,3023
48.0533,3025
48.0560,3026
48.0587,3030
48.0613,3032
48.0640,3034
48.0667,3036
48.0693,3037
48.0720,3040
48.0747,3041
48.0773,3042
48.0800,3044
48.0827,3046
48.0853,3050
48.0880,3052
48.0907,3053
48.0933,3054
48.0960,3056
48.0987,3059
48.1013,3061
48.1040,3063
48.1067,3064
48.1093,3065
48.1120,3069
48.1147,3071
48.1173,3072
48.1200,3074
48.1227,3076
48.1253,3079
48.1280,3079
48.1307,3080
48.1333,3083
48.1360,3085
48.1387,3089
48.1413,3090
48.1440,3091
48.1467,3093
48.1493,3094
48.1520,3098
48.1547,3100
48.1573,3101
48.1600,3102
48.1627,3104
48.1653,3108
48.1680,3109
48.1707,3111
48.1733,3113
48.1760,3114
48.1787,3117
48.1813,3119
48.1840,3121
48.1867,3123
48.1893,3125
48.1920,3128
48.1947,3129
48.1973,3130
48.2000,3133
48.2027,3135
48.2053,3137
48.2080,3139
48.2107,3140
48.2133,3143
48.2160,3145
48.2187,3149
48.2213,3150
48.2240,3152
48.2267,3153
48.2293,3155
48.2320,3158
48.2347,3160
48.2373,3162
48.2400,3164
48.2427,3165
48.2453,3168
48.2480,3170
48.2507,3173
48.2533,3174
48.2560,3176
48.2587,3180
48.2613,3181
48.2640,3183
48.2667,3185
48.2693,3186
48.2720,3189
48.2747,3190
48.2773,3192
48.2800,3193
48.2827,3195
48.2853,3198
48.2880,3199
48.2907,3201
48.2933,3202
48.2960,3204
48.2987,3208
48.3013,3209
48.3040,3211
48.3067,3212
48.3093,3214
48.3120,3217
48.3147,3218
48.3173,3220
48.3200,3222
48.3227,3223
48.3253,3227
48.3280,3228
48.3307,3230
48.3333,3232
48.3360,3233
48.3387,3236
48.3413,3238
48.3440,3240
48.3467,3241
48.3493,3244
48.3520,3246
48.3547,3247
48.3573,3249
48.3600,3250
48.3627,3252
48.3653,3256
48.3680,3258
48.3707,3261
48.3733,3262
48.3760,3263
48.3787,3266
48.3813,3267
48.3840,3269
48.3867,3271
48.3893,3273
48.3920,3275
48.3947,3277
48.3973,3279
48.4000,3281
48.4027,3282
48.4053,3285
48.4080,3287
48.4107,3289
48.4133,3289
48.4160,3290
48.4187,3294
48.4213,3296
48.4240,3297
48.4267,3299
48.4293,3300
48.4320,3302
48.4347,3303
48.4373,3305
48.4400,3307
48.4427,3309
48.4453,3310
48.4480,3312
48.4507,3313
48.4533,3315
48.4560,3317
48.4587,3318
48.4613,3320
48.4640,3322
48.4667,3324
48.4693,3326
48.4720,3328
48.4747,3329
48.4773,3331
48.4800,3332
48.4827,3335
48.4853,3337
48.4880,3339
48.4907,3341
48.4933,3342
48.4960,3345
48.4987,3348
48.5013,3350
48.5040,3351
48.5067,3353
48.5093,3356
48.5120,3357
48.5147,3358
48.5173,3360
48.5200,3362
48.5227,3366
48.5253,3367
48.5280,3369
48.5307,3371
48.5333,3372
48.5360,3375
48.5387,3377
48.5413,3378
48.5440,3380
48.5467,3382
48.5493,3385
48.5520,3387
48.5547,3389
48.5573,3391
48.5600,3392
48.5627,3395
48.5653,3397
48.5680,3399
48.5707,3400
48.5733,3402
48.5760,3405
48.5787,3406
48.5813,3408
48.5840,3410
48.5867,3411
48.5893,3414
48.5920,3416
48.5947,3417
48.5973,3418
48.6000,3419
48.6027,3423
48.6053,3424
48.6080,3427
48.6107,3428
48.6133,3430
48.6160,3433
48.6187,3434
48.6213,3435
48.6240,3437
48.6267,3438
48.6293,3441
48.6320,3442
48.6347,3444
48.6373,3446
48.6400,3447
48.6427,3450
48.6453,3452
48.6480,3454
48.6507,3454
48.6533,3456
48.6560,3459
48.6587,3461
48.6613,3462
48.6640,3463
48.6667,3464
48.6693,3468
48.6720,3469
48.6747,3470
48.6773,3471
48.6800,3473
48.6827,3476
48.6853,3477
48.6880,3479
48.6907,3481
48.6933,3481
48.6960,3485
48.6987,3487
48.7013,3487
48.7040,3489
48.7067,3489
48.7093,3492
48.7120,3493
48.7147,3495
48.7173,3497
48.7200,3498
48.7227,3501
48.7253,3501
48.7280,3503
48.7307,3505
48.7333,3506
48.7360,3508
48.7387,3508
48.7413,3510
48.7440,3511
48.7467,3512
48.7493,3515
48.7520,3517
48.7547,3519
48.7573,3520
48.7600,3521
48.7627,3525
48.7653,3525
48.7680,3526
48.7707,3528
48.7733,3530
48.7760,3532
48.7787,3534
48.7813,3536
48.7840,3537
48.7867,3538
48.7893,3541
48.7920,3542
48.7947,3545
48.7973,3545
48.8000,3547
48.8027,3549
48.8053,3549
48.8080,3551
48.8107,3553
48.8133,3554
48.8160,3557
48.8187,3558
48.8213,3560
48.8240,3560
48.8267,3563
48.8293,3566
48.8320,3567
48.8347,3568
48.8373,3569
48.8400,3571
48.8427,3573
48.8453,3574
48.8480,3575
48.8507,3577
48.8533,3579
48.8560,3581
48.8587,3582
48.8613,3583
48.8640,3585
48.8667,3586
48.8693,3589
48.8720,3590
48.8747,3591
48.8773,3593
48.8800,3596
48.8827,3597
48.8853,3599
48.8880,3601
48.8907,3602
48.8933,3603
48.8960,3605
48.8987,3606
48.9013,3607
48.9040,3609
48.9067,3610
48.9093,3613
48.9120,3614
48.9147,3615
48.9173,3616
48.9200,3617
48.9227,3619
48.9253,3621
48.9280,3622
48.9307,3623
48.9333,3624
48.9360,3627
48.9387,3627
48.9413,3628
48.9440,3630
48.9467,3630
48.9493,3633
48.9520,3634
48.9547,3635
48.9573,3636
48.9600,3637
48.9627,3639
48.9653,3640
48.9680,3641
48.9707,3642
48.9733,3643
48.9760,3645
48.9787,3646
48.9813,3647
48.9840,3648
48.9867,3649
48.9893,3651
48.9920,3652
48.9947,3653
48.9973,3654
49.0000,3656
49.0027,3657
49.0053,3658
49.0080,3660
49.0107,3661
49.0133,3662
49.0160,3665
49.0187,3666
49.0213,3667
49.0240,3668
49.0267,3669
49.0293,3671
49.0320,3672
49.0347,3673
49.0373,3674
49.0400,3675
49.0427,3677
49.0453,3678
49.0480,3680
49.0507,3681
49.0533,3683
49.0560,3685
49.0587,3686
49.0613,3687
49.0640,3688
49.0667,3689
49.0693,3691
49.0720,3693
49.0747,3694
49.0773,3695
49.0800,3696
49.0827,3699
49.0853,3700
49.0880,3701
49.0907,3702
49.0933,3703
49.0960,3705
49.0987,3707
49.1013,3708
49.1040,3708
49.1067,3709
49.1093,3712
49.1120,3714
49.1147,3715
49.1173,3716
49.1200,3717
49.1227,3719
49.1253,3720
49.1280,3722
49.1307,3724
49.1333,3726
49.1360,3728
49.1387,3729
49.1413,3730
49.1440,3731
49.1467,3732
49.1493,3734
49.1520,3734
49.1547,3736
49.1573,3737
49.1600,3738
49.1627,3740
49.1653,3741
49.1680,3743
49.1707,3743
49.1733,3745
49.1760,3747
49.1787,3748
49.1813,3749
49.1840,3751
49.1867,3752
49.1893,3754
49.1920,3755
49.1947,3757
49.1973,3757
49.2000,3758
49.2027,3760
49.2053,3762
49.2080,3763
49.2107,3764
49.2133,3766
49.2160,3769
49.2187,3770
49.2213,3771
49.2240,3772
49.2267,3772
49.2293,3773
49.2320,3774
49.2347,3775
49.2373,3777
49.2400,3778
49.2427,3780
49.2453,3781
49.2480,3782
49.2507,3783
49.2533,3785
49.2560,3787
49.2587,3787
49.2613,3789
49.2640,3790
49.2667,3791
49.2693,3792
49.2720,3793
49.2747,3794
49.2773,3796
49.2800,3798
49.2827,3800
49.2853,3801
49.2880,3802
49.2907,3802
49.2933,3803
49.2960,3803
49.2987,3805
49.3013,3806
49.3040,3807
49.3067,3809
49.3093,3811
49.3120,3812
49.3147,3813
49.3173,3814
49.3200,3815
49.3227,3817
49.3253,3819
49.3280,3820
49.3307,3822
49.3333,3822
49.3360,3824
49.3387,3825
49.3413,3826
49.3440,3828
49.3467,3829
49.3493,3831
49.3520,3832
49.3547,3833
49.3573,3835
49.3600,3835
49.3627,3838
49.3653,3839
49.3680,3841
49.3707,3842
49.3733,3843
49.3760,3845
49.3787,3846
49.3813,3847
49.3840,3848
49.3867,3849
49.3893,3851
49.3920,3852
49.3947,3853
49.3973,3854
49.4000,3855
49.4027,3856
49.4053,3858
49.4080,3859
49.4107,3861
49.4133,3862
49.4160,3864
49.4187,3865
49.4213,3866
49.4240,3866
49.4267,3868
49.4293,3869
49.4320,3871
49.4347,3871
49.4373,3872
49.4400,3872
49.4427,3874
49.4453,3876
49.4480,3877
49.4507,3878
49.4533,3879
49.4560,3879
49.4587,3881
49.4613,3882
49.4640,3883
49.4667,3884
49.4693,3887
49.4720,3888
49.4747,3888
49.4773,3890
49.4800,3890
49.4827,3892
49.4853,3893
49.4880,3894
49.4907,3895
49.4933,3896
49.4960,3897
49.4987,3898
49.5013,3899
49.5040,3899
49.5067,3900
49.5093,3902
49.5120,3903
49.5147,3904
49.5173,3905
49.5200,3906
49.5227,3908
49.5253,3909
49.5280,3910
49.5307,3911
49.5333,3912
49.5360,3914
49.5387,3915
49.5413,3915
49.5440,3916
49.5467,3917
49.5493,3919
49.5520,3920
49.5547,3921
49.5573,3922
49.5600,3922
49.5627,3924
49.5653,3925
49.5680,3926
49.5707,3927
49.5733,3928
49.5760,3930
49.5787,3930
49.5813,3931
49.5840,3932
49.5867,3933
49.5893,3935
49.5920,3936
49.5947,3937
49.5973,3938
49.6000,3939
49.6027,3941
49.6053,3942
49.6080,3943
49.6107,3944
49.6133,3945
49.6160,3947
49.6187,3947
49.6213,3949
49.6240,3950
49.6267,3951
49.6293,3953
49.6320,3953
49.6347,3954
49.6373,3956
49.6400,3957
49.6427,3959
49.6453,3960
49.6480,3961
49.6507,3961
49.6533,3963
49.6560,3965
49.6587,3966
49.6613,3967
49.6640,3968
49.6667,3969
49.6693,3971
49.6720,3972
49.6747,3973
49.6773,3974
49.6800,3975
49.6827,3977
49.6853,3978
49.6880,3980
49.6907,3981
49.6933,3982
49.6960,3983
49.6987,3984
49.7013,3984
49.7040,3985
49.7067,3986
49.7093,3988
49.7120,3989
49.7147,3990
49.7173,3991
49.7200,3991
49.7227,3994
49.7253,3994
49.7280,3995
49.7307,3996
49.7333,3997
49.7360,3999
49.7387,3999
49.7413,3999
49.7440,3999
49.7467,4000
49.7493,4002
49.7520,4004
49.7547,4005
49.7573,4006
49.7600,4007
49.7627,4007
49.7653,4008
49.7680,4009
49.7707,4010
49.7733,4011
49.7760,4012
49.7787,4013
49.7813,4014
49.7840,4015
49.7867,4016
49.7893,4018
49.7920,4019
49.7947,4019
49.7973,4020
49.8000,4021
49.8027,4023
49.8053,4024
49.8080,4024
49.8107,4025
49.8133,4026
49.8160,4027
49.8187,4028
49.8213,4029
49.8240,4029
49.8267,4030
49.8293,4032
49.8320,4032
49.8347,4033
49.8373,4034
49.8400,4035
49.8427,4036
49.8453,4037
49.8480,4037
49.8507,4037
49.8533,4039
49.8560,4039
49.8587,4040
49.8613,4042
49.8640,4043
49.8667,4044
49.8693,4045
49.8720,4046
49.8747,4046
49.8773,4047
49.8800,4048
49.8827,4049
49.8853,4051
49.8880,4051
49.8907,4051
49.8933,4053
49.8960,4054
49.8987,4055
49.9013,4056
49.9040,4056
49.9067,4057
49.9093,4058
49.9120,4058
49.9147,4059
49.9173,4059
49.9200,4061
49.9227,4062
49.9253,4063
49.9280,4064
49.9307,4064
49.9333,4065
49.9360,4066
49.9387,4067
49.9413,4068
49.9440,4069
49.9467,4070
49.9493,4070
49.9520,4071
49.9547,4072
49.9573,4072
49.9600,4073
49.9627,4074
49.9653,4075
49.9680,4075
49.9707,4075
49.9733,4076
49.9760,4077
49.9787,4078
49.9813,4079
49.9840,4079
49.9867,4081
49.9893,4082
49.9920,4083
49.9947,4083
49.9973,4084
50.0000,4085
50.0027,4086
50.0053,4087
50.0080,4088
50.0107,4089
50.0133,4090
50.0160,4090
50.0187,4090
50.0213,4090
50.0240,4091
50.0267,4092
50.0293,4093
50.0320,4094
50.0347,4095
50.0373,4096
50.0400,4097
50.0427,4098
50.0453,4099
50.0480,4100
50.0507,4100
50.0533,4102
50.0560,4101
50.0587,4101
50.0613,4103
50.0640,4103
50.0667,4104
50.0693,4105
50.0720,4105
50.0747,4106
50.0773,4107
50.0800,4107
50.0827,4108
50.0853,4109
50.0880,4109
50.0907,4110
50.0933,4112
50.0960,4112
50.0987,4113
50.1013,4114
50.1040,4115
50.1067,4116
50.1093,4116
50.1120,4117
50.1147,4118
50.1173,4118
50.1200,4119
50.1227,4120
50.1253,4121
50.1280,4122
50.1307,4122
50.1333,4123
50.1360,4124
50.1387,4124
50.1413,4125
50.1440,4125
50.1467,4126
50.1493,4127
50.1520,4128
50.1547,4129
50.1573,4129
50.1600,4130
50.1627,4130
50.1653,4131
50.1680,4131
50.1707,4132
50.1733,4133
50.1760,4134
50.1787,4134
50.1813,4134
50.1840,4135
50.1867,4135
50.1893,4136
50.1920,4137
50.1947,4137
50.1973,4138
50.2000,4139
50.2027,4139
50.2053,4140
50.2080,4140
50.2107,4140
50.2133,4141
50.2160,4141
50.2187,4142
50.2213,4142
50.2240,4142
50.2267,4143
50.2293,4144
50.2320,4145
50.2347,4146
50.2373,4146
50.2400,4146
50.2427,4146
50.2453,4147
50.2480,4147
50.2507,4148
50.2533,4150
50.2560,4150
50.2587,4151
50.2613,4151
50.2640,4152
50.2667,4153
50.2693,4154
50.2720,4154
50.2747,4154
50.2773,4154
50.2800,4155
50.2827,4155
50.2853,4156
50.2880,4157
50.2907,4158
50.2933,4159
50.2960,4160
50.2987,4160
50.3013,4160
50.3040,4161
50.3067,4162
50.3093,4163
50.3120,4163
50.3147,4163
50.3173,4163
50.3200,4165
50.3227,4165
50.3253,4165
50.3280,4166
50.3307,4166
50.3333,4168
50.3360,4168
50.3387,4168
50.3413,4169
50.3440,4170
50.3467,4171
50.3493,4171
50.3520,4172
50.3547,4172
50.3573,4173
50.3600,4173
50.3627,4173
50.3653,4173
50.3680,4174
50.3707,4175
50.3733,4175
50.3760,4176
50.3787,4176
50.3813,4177
50.3840,4177
50.3867,4178
50.3893,4179
50.3920,4179
50.3947,4179
50.3973,4180
50.4000,4181
50.4027,4181
50.4053,4182
50.4080,4182
50.4107,4182
50.4133,4182
50.4160,4183
50.4187,4183
50.4213,4183
50.4240,4184
50.4267,4185
50.4293,4184
50.4320,4184
50.4347,4185
50.4373,4185
50.4400,4185
50.4427,4186
50.4453,4186
50.4480,4185
50.4507,4185
50.4533,4184
50.4560,4184
50.4587,4185
50.4613,4185
50.4640,4186
50.4667,4185
50.4693,4185
50.4720,4185
50.4747,4185
50.4773,4186
50.4800,4186
50.4827,4186
50.4853,4186
50.4880,4186
50.4907,4186
50.4933,4186
50.4960,4186
50.4987,4187
50.5013,4187
50.5040,4187
50.5067,4187
50.5093,4187
50.5120,4188
50.5147,4188
50.5173,4188
50.5200,4187
50.5227,4188
50.5253,4188
50.5280,4188
50.5307,4188
50.5333,4189
50.5360,4189
50.5387,4189
50.5413,4189
50.5440,4190
50.5467,4190
50.5493,4190
50.5520,4190
50.5547,4191
50.5573,4192
50.5600,4192
50.5627,4192
50.5653,4192
50.5680,4192
50.5707,4192
50.5733,4193
50.5760,4193
50.5787,4193
50.5813,4193
50.5840,4193
50.5867,4194
50.5893,4194
50.5920,4194
50.5947,4194
50.5973,4193
50.6000,4194
50.6027,4195
50.6053,4195
50.6080,4195
50.6107,4195
50.6133,4196
50.6160,4196
50.6187,4197
50.6213,4197
50.6240,4197
50.6267,4197
50.6293,4197
50.6320,4198
50.6347,4198
50.6373,4198
50.6400,4200
50.6427,4200
50.6453,4201
50.6480,4201
50.6507,4201
50.6533,4202
50.6560,4201
50.6587,4201
50.6613,4202
50.6640,4202
50.6667,4201
50.6693,4201
50.6720,4201
50.6747,4202
50.6773,4202
50.6800,4203
50.6827,4203
50.6853,4204
50.6880,4204
50.6907,4203
50.6933,4204
50.6960,4204
50.6987,4203
50.7013,4203
50.7040,4203
50.7067,4204
50.7093,4204
50.7120,4205
50.7147,4205
50.7173,4205
50.7200,4205
50.7227,4206
50.7253,4206
50.7280,4206
50.7307,4206
50.7333,4206
50.7360,4207
50.7387,4208
50.7413,4208
50.7440,4209
50.7467,4210
50.7493,4210
50.7520,4210
50.7547,4211
50.7573,4212
50.7600,4212
50.7627,4212
50.7653,4212
50.7680,4212
50.7707,4214
50.7733,4214
50.7760,4215
50.7787,4216
50.7813,4216
50.7840,4216
50.7867,4217
50.7893,4217
50.7920,4217
50.7947,4218
50.7973,4219
50.8000,4218
50.8027,4218
50.8053,4219
50.8080,4218
50.8107,4220
50.8133,4220
50.8160,4221
50.8187,4221
50.8213,4221
50.8240,4221
50.8267,4221
50.8293,4221
50.8320,4222
50.8347,4223
50.8373,4223
50.8400,4224
50.8427,4224
50.8453,4224
50.8480,4225
50.8507,4225
50.8533,4225
50.8560,4225
50.8587,4226
50.8613,4226
50.8640,4226
50.8667,4227
50.8693,4226
50.8720,4226
50.8747,4227
50.8773,4228
50.8800,4228
50.8827,4228
50.8853,4228
50.8880,4228
50.8907,4228
50.8933,4228
50.8960,4228
50.8987,4228
50.9013,4228
50.9040,4229
50.9067,4230
50.9093,4230
50.9120,4230
50.9147,4230
50.9173,4230
50.9200,4230
50.9227,4230
50.9253,4230
50.9280,4230
50.9307,4231
50.9333,4231
50.9360,4231
50.9387,4232
50.9413,4232
50.9440,4232
50.9467,4232
50.9493,4232
50.9520,4232
50.9547,4233
50.9573,4233
50.9600,4233
50.9627,4233
50.9653,4233
50.9680,4233
50.9707,4233
50.9733,4232
50.9760,4233
50.9787,4233
50.9813,4234
50.9840,4234
50.9867,4233
50.9893,4233
50.9920,4233
50.9947,4234
50.9973,4234
51.0000,4234
51.0027,4234
51.0053,4234
51.0080,4234
51.0107,4232
51.0133,4232
51.0160,4233
51.0187,4233
51.0213,4233
51.0240,4232
51.0267,4233
51.0293,4232
51.0320,4232
51.0347,4231
51.0373,4233
51.0400,4233
51.0427,4232
51.0453,4232
51.0480,4232
51.0507,4231
51.0533,4231
51.0560,4231
51.0587,4231
51.0613,4230
51.0640,4231
51.0667,4230
51.0693,4230
51.0720,4230
51.0747,4230
51.0773,4230
51.0800,4230
51.0827,4230
51.0853,4230
51.0880,4229
51.0907,4229
51.0933,4229
51.0960,4230
51.0987,4230
51.1013,4230
51.1040,4231
51.1067,4231
51.1093,4230
51.1120,4230
51.1147,4230
51.1173,4229
51.1200,4230
51.1227,4230
51.1253,4231
51.1280,4231
51.1307,4231
51.1333,4230
51.1360,4230
51.1387,4231
51.1413,4231
51.1440,4231
51.1467,4231
51.1493,4231
51.1520,4231
51.1547,4231
51.1573,4231
51.1600,4231
51.1627,4232
51.1653,4232
51.1680,4233
51.1707,4233
51.1733,4233
51.1760,4232
51.1787,4232
51.1813,4232
51.1840,4233
51.1867,4233
51.1893,4234
51.1920,4234
51.1947,4233
51.1973,4233
51.2000,4234
51.2027,4234
51.2053,4234
51.2080,4234
51.2107,4234
51.2133,4234
51.2160,4234
51.2187,4234
51.2213,4235
51.2240,4234
51.2267,4234
51.2293,4233
51.2320,4233
51.2347,4234
51.2373,4234
51.2400,4233
51.2427,4233
51.2453,4233
51.2480,4233
51.2507,4233
51.2533,4233
51.2560,4232
51.2587,4232
51.2613,4233
51.2640,4233
51.2667,4232
51.2693,4232
51.2720,4232
51.2747,4232
51.2773,4231
51.2800,4231
51.2827,4232
51.2853,4232
51.2880,4232
51.2907,4231
51.2933,4231
51.2960,4231
51.2987,4230
51.3013,4230
51.3040,4229
51.3067,4228
51.3093,4228
51.3120,4229
51.3147,4229
51.3173,4228
51.3200,4228
51.3227,4227
51.3253,4227
51.3280,4227
51.3307,4226
51.3333,4226
51.3360,4226
51.3387,4226
51.3413,4225
51.3440,4225
51.3467,4225
51.3493,4225
51.3520,4223
51.3547,4223
51.3573,4223
51.3600,4222
51.3627,4222
51.3653,4221
51.3680,4221
51.3707,4219
51.3733,4220
51.3760,4219
51.3787,4218
51.3813,4218
51.3840,4217
51.3867,4216
51.3893,4215
51.3920,4215
51.3947,4215
51.3973,4214
51.4000,4213
51.4027,4213
51.4053,4213
51.4080,4213
51.4107,4212
51.4133,4211
51.4160,4210
51.4187,4210
51.4213,4210
51.4240,4210
51.4267,4209
51.4293,4209
51.4320,4208
51.4347,4207
51.4373,4206
51.4400,4206
51.4427,4206
51.4453,4204
51.4480,4203
51.4507,4204
51.4533,4203
51.4560,4203
51.4587,4202
51.4613,4202
51.4640,4201
51.4667,4200
51.4693,4200
51.4720,4199
51.4747,4198
51.4773,4197
51.4800,4197
51.4827,4197
51.4853,4196
51.4880,4195
51.4907,4193
51.4933,4193
51.4960,4193
51.4987,4193
51.5013,4192
51.5040,4191
51.5067,4190
51.5093,4190
51.5120,4190
51.5147,4189
51.5173,4189
51.5200,4189
51.5227,4189
51.5253,4189
51.5280,4188
51.5307,4188
51.5333,4187
51.5360,4186
51.5387,4186
51.5413,4186
51.5440,4186
51.5467,4185
51.5493,4185
51.5520,4184
51.5547,4184
51.5573,4183
51.5600,4183
51.5627,4183
51.5653,4183
51.5680,4182
51.5707,4182
51.5733,4182
51.5760,4181
51.5787,4181
51.5813,4181
51.5840,4181
51.5867,4181
51.5893,4180
51.5920,4180
51.5947,4179
51.5973,4178
51.6000,4177
51.6027,4177
51.6053,4176
51.6080,4176
51.6107,4175
51.6133,4174
51.6160,4174
51.6187,4174
51.6213,4173
51.6240,4173
51.6267,4173
51.6293,4172
51.6320,4171
51.6347,4171
51.6373,4170
51.6400,4169
51.6427,4169
51.6453,4168
51.6480,4168
51.6507,4167
51.6533,4167
51.6560,4167
51.6587,4167
51.6613,4165
51.6640,4165
51.6667,4164
51.6693,4163
51.6720,4163
51.6747,4162
51.6773,4161
51.6800,4160
51.6827,4160
51.6853,4159
51.6880,4158
51.6907,4157
51.6933,4157
51.6960,4156
51.6987,4155
51.7013,4154
51.7040,4153
51.7067,4152
51.7093,4152
51.7120,4151
51.7147,4149
51.7173,4149
51.7200,4149
51.7227,4148
51.7253,4147
51.7280,4146
51.7307,4146
51.7333,4146
51.7360,4145
51.7387,4144
51.7413,4143
51.7440,4143
51.7467,4142
51.7493,4141
51.7520,4141
51.7547,4140
51.7573,4138
51.7600,4138
51.7627,4136
51.7653,4136
51.7680,4135
51.7707,4134
51.7733,4133
51.7760,4133
51.7787,4133
51.7813,4132
51.7840,4131
51.7867,4130
51.7893,4130
51.7920,4129
51.7947,4127
51.7973,4127
51.8000,4126
51.8027,4127
51.8053,4126
51.8080,4124
51.8107,4123
51.8133,4122
51.8160,4122
51.8187,4121
51.8213,4121
51.8240,4120
51.8267,4119
51.8293,4119
51.8320,4118
51.8347,4116
51.8373,4116
51.8400,4116
51.8427,4115
51.8453,4115
51.8480,4113
51.8507,4113
51.8533,4112
51.8560,4112
51.8587,4111
51.8613,4110
51.8640,4109
51.8667,4108
51.8693,4108
51.8720,4108
51.8747,4107
51.8773,4106
51.8800,4105
51.8827,4104
51.8853,4103
51.8880,4102
51.8907,4101
51.8933,4100
