时间(分钟),信号值(微伏),T,信号值(微伏)
16.4827,10632,286.016872,-5140
16.4853,10633,286.040818,-5140
16.488,10635,286.08871,-5139
16.4907,10636,286.112656,-5139
16.4933,10639,286.184494,-5139
16.496,10640,286.20844,-5140
16.4987,10642,286.256332,-5141
16.5013,10643,286.280278,-5140
16.504,10646,286.352116,-5140
16.5067,10647,286.376062,-5140
16.5093,10649,286.423954,-5140
16.512,10650,286.4479,-5141
16.5147,10651,286.471846,-5140
16.5173,10654,286.543684,-5140
16.52,10656,286.591576,-5140
16.5227,10657,286.615522,-5140
16.5253,10659,286.663414,-5139
16.528,10660,286.68736,-5139
16.5307,10663,286.759198,-5139
16.5333,10664,286.783144,-5139
16.536,10665,286.80709,-5139
16.5387,10667,286.854982,-5140
16.5413,10668,286.878928,-5140
16.544,10671,286.950766,-5140
16.5467,10672,286.974712,-5140
16.5493,10674,287.022604,-5140
16.552,10675,287.04655,-5141
16.5547,10677,287.094442,-5140
16.5573,10679,287.142334,-5140
16.56,10681,287.190226,-5139
16.5627,10682,287.214172,-5140
16.5653,10683,287.238118,-5140
16.568,10685,287.28601,-5140
16.5707,10688,287.357848,-5140
16.5733,10689,287.381794,-5140
16.576,10690,287.40574,-5140
16.5787,10692,287.453632,-5140
16.5813,10693,287.477578,-5141
16.584,10696,287.549416,-5141
16.5867,10697,287.573362,-5141
16.5893,10699,287.621254,-5140
16.592,10700,287.6452,-5141
16.5947,10702,287.693092,-5141
16.5973,10704,287.740984,-5141
16.6,10706,287.788876,-5142
16.6027,10707,287.812822,-5142
16.6053,10708,287.836768,-5142
16.608,10710,287.88466,-5143
16.6107,10713,287.956498,-5143
16.6133,10714,287.980444,-5144
16.616,10716,288.028336,-5143
16.6187,10717,288.052282,-5143
16.6213,10718,288.076228,-5143
16.624,10719,288.100174,-5143
16.6267,10722,288.172012,-5143
16.6293,10724,288.219904,-5143
16.632,10725,288.24385,-5143
16.6347,10727,288.291742,-5142
16.6373,10729,288.339634,-5142
16.64,10731,288.387526,-5142
16.6427,10732,288.411472,-5142
16.6453,10734,288.459364,-5142
16.648,10735,288.48331,-5142
16.6507,10738,288.555148,-5143
16.6533,10739,288.579094,-5143
16.656,10741,288.626986,-5143
16.6587,10742,288.650932,-5143
16.6613,10743,288.674878,-5143
16.664,10746,288.746716,-5143
16.6667,10748,288.794608,-5143
16.6693,10749,288.818554,-5144
16.672,10750,288.8425,-5143
16.6747,10752,288.890392,-5142
16.6773,10755,288.96223,-5142
16.68,10756,288.986176,-5143
16.6827,10758,289.034068,-5144
16.6853,10759,289.058014,-5143
16.688,10760,289.08196,-5143
16.6907,10763,289.153798,-5144
16.6933,10764,289.177744,-5144
16.696,10766,289.225636,-5144
16.6987,10767,289.249582,-5144
16.7013,10769,289.297474,-5144
16.704,10771,289.345366,-5144
16.7067,10772,289.369312,-5144
16.7093,10774,289.417204,-5144
16.712,10776,289.465096,-5143
16.7147,10777,289.489042,-5144
16.7173,10780,289.56088,-5144
16.72,10781,289.584826,-5144
16.7227,10783,289.632718,-5145
16.7253,10784,289.656664,-5144
16.728,10786,289.704556,-5144
16.7307,10788,289.752448,-5145
16.7333,10789,289.776394,-5145
16.736,10791,289.824286,-5147
16.7387,10792,289.848232,-5146
16.7413,10794,289.896124,-5146
16.744,10797,289.967962,-5146
16.7467,10798,289.991908,-5146
16.7493,10799,290.015854,-5146
16.752,10801,290.063746,-5146
16.7547,10802,290.087692,-5147
16.7573,10805,290.15953,-5148
16.76,10806,290.183476,-5149
16.7627,10808,290.231368,-5150
16.7653,10809,290.255314,-5149
16.768,10810,290.27926,-5149
16.7707,10813,290.351098,-5149
16.7733,10815,290.39899,-5149
16.776,10816,290.422936,-5149
16.7787,10817,290.446882,-5150
16.7813,10819,290.494774,-5149
16.784,10821,290.542666,-5149
16.7867,10823,290.590558,-5150
16.7893,10824,290.614504,-5150
16.792,10826,290.662396,-5151
16.7947,10827,290.686342,-5153
16.7973,10830,290.75818,-5153
16.8,10832,290.806072,-5152
16.8027,10833,290.830018,-5155
16.8053,10834,290.853964,-5153
16.808,10836,290.901856,-5153
16.8107,10839,290.973694,-5153
16.8133,10840,290.99764,-5154
16.816,10842,291.045532,-5154
16.8187,10843,291.069478,-5154
16.8213,10844,291.093424,-5155
16.824,10847,291.165262,-5154
16.8267,10849,291.213154,-5155
16.8293,10850,291.2371,-5156
16.832,10851,291.261046,-5155
16.8347,10853,291.308938,-5156
16.8373,10856,291.380776,-5156
16.84,10857,291.404722,-5154
16.8427,10859,291.452614,-5154
16.8453,10860,291.47656,-5155
16.848,10861,291.500506,-5155
16.8507,10864,291.572344,-5156
16.8533,10866,291.620236,-5156
16.856,10867,291.644182,-5156
16.8587,10868,291.668128,-5159
16.8613,10870,291.71602,-5159
16.864,10873,291.787858,-5160
16.8667,10874,291.811804,-5160
16.8693,10876,291.859696,-5160
16.872,10877,291.883642,-5159
16.8747,10878,291.907588,-5160
16.8773,10881,291.979426,-5160
16.88,10882,292.003372,-5161
16.8827,10884,292.051264,-5160
16.8853,10885,292.07521,-5160
16.888,10887,292.123102,-5160
16.8907,10890,292.19494,-5160
16.8933,10891,292.218886,-5159
16.896,10893,292.266778,-5159
16.8987,10894,292.290724,-5160
16.9013,10895,292.31467,-5158
16.904,10898,292.386508,-5157
16.9067,10900,292.4344,-5157
16.9093,10901,292.458346,-5157
16.912,10903,292.506238,-5157
16.9147,10904,292.530184,-5156
16.9173,10907,292.602022,-5156
16.92,10908,292.625968,-5155
16.9227,10910,292.67386,-5156
16.9253,10911,292.697806,-5156
16.928,10912,292.721752,-5156
16.9307,10915,292.79359,-5156
16.9333,10917,292.841482,-5155
16.936,10918,292.865428,-5155
16.9387,10920,292.91332,-5154
16.9413,10921,292.937266,-5154
16.944,10924,293.009104,-5154
16.9467,10925,293.03305,-5153
16.9493,10927,293.080942,-5154
16.952,10928,293.104888,-5153
16.9547,10929,293.128834,-5153
16.9573,10932,293.200672,-5154
16.96,10934,293.248564,-5153
16.9627,10935,293.27251,-5152
16.9653,10937,293.320402,-5152
16.968,10938,293.344348,-5152
16.9707,10941,293.416186,-5151
16.9733,10942,293.440132,-5150
16.976,10944,293.488024,-5150
16.9787,10946,293.535916,-5152
16.9813,10947,293.559862,-5152
16.984,10950,293.6317,-5150
16.9867,10951,293.655646,-5150
16.9893,10952,293.679592,-5151
16.992,10954,293.727484,-5152
16.9947,10955,293.75143,-5152
16.9973,10958,293.823268,-5152
17,10959,293.847214,-5154
17.0027,10961,293.895106,-5154
17.0053,10962,293.919052,-5154
17.008,10964,293.966944,-5154
17.0107,10967,294.038782,-5155
17.0133,10968,294.062728,-5154
17.016,10969,294.086674,-5153
17.0187,10970,294.11062,-5153
17.0213,10972,294.158512,-5153
17.024,10975,294.23035,-5153
17.0267,10976,294.254296,-5153
17.0293,10978,294.302188,-5153
17.032,10979,294.326134,-5153
17.0347,10980,294.35008,-5152
17.0373,10984,294.445864,-5152
17.04,10985,294.46981,-5152
17.0427,10986,294.493756,-5153
17.0453,10987,294.517702,-5153
17.048,10989,294.565594,-5153
17.0507,10992,294.637432,-5153
17.0533,10993,294.661378,-5153
17.056,10995,294.70927,-5152
17.0587,10996,294.733216,-5153
17.0613,10998,294.781108,-5154
17.064,11000,294.829,-5153
17.0667,11002,294.876892,-5153
17.0693,11003,294.900838,-5153
17.072,11004,294.924784,-5153
17.0747,11006,294.972676,-5151
17.0773,11009,295.044514,-5152
17.08,11010,295.06846,-5152
17.0827,11012,295.116352,-5152
17.0853,11013,295.140298,-5152
17.088,11015,295.18819,-5151
17.0907,11017,295.236082,-5151
17.0933,11019,295.283974,-5150
17.096,11020,295.30792,-5149
17.0987,11021,295.331866,-5150
17.1013,11023,295.379758,-5150
17.104,11026,295.451596,-5150
17.1067,11027,295.475542,-5149
17.1093,11028,295.499488,-5151
17.112,11030,295.54738,-5150
17.1147,11031,295.571326,-5151
17.1173,11034,295.643164,-5152
17.12,11035,295.66711,-5152
17.1227,11037,295.715002,-5151
17.1253,11038,295.738948,-5151
17.128,11039,295.762894,-5149
17.1307,11042,295.834732,-5149
17.1333,11044,295.882624,-5149
17.136,11045,295.90657,-5148
17.1387,11047,295.954462,-5149
17.1413,11048,295.978408,-5149
17.144,11051,296.050246,-5149
17.1467,11052,296.074192,-5148
17.1493,11053,296.098138,-5149
17.152,11055,296.14603,-5149
17.1547,11056,296.169976,-5148
17.1573,11059,296.241814,-5148
17.16,11061,296.289706,-5149
17.1627,11062,296.313652,-5148
17.1653,11064,296.361544,-5149
17.168,11065,296.38549,-5149
17.1707,11068,296.457328,-5149
17.1733,11069,296.481274,-5149
17.176,11071,296.529166,-5149
17.1787,11072,296.553112,-5149
17.1813,11074,296.601004,-5149
17.184,11077,296.672842,-5149
17.1867,11078,296.696788,-5149
17.1893,11079,296.720734,-5148
17.192,11081,296.768626,-5149
17.1947,11082,296.792572,-5149
17.1973,11085,296.86441,-5149
17.2,11086,296.888356,-5150
17.2027,11087,296.912302,-5149
17.2053,11089,296.960194,-5149
17.208,11090,296.98414,-5148
17.2107,11093,297.055978,-5148
17.2133,11095,297.10387,-5149
17.216,11096,297.127816,-5149
17.2187,11097,297.151762,-5149
17.2213,11099,297.199654,-5148
17.224,11101,297.247546,-5148
17.2267,11103,297.295438,-5149
17.2293,11104,297.319384,-5150
17.232,11106,297.367276,-5149
17.2347,11107,297.391222,-5149
17.2373,11110,297.46306,-5149
17.24,11111,297.487006,-5148
17.2427,11113,297.534898,-5149
17.2453,11114,297.558844,-5149
17.248,11115,297.58279,-5149
17.2507,11118,297.654628,-5149
17.2533,11120,297.70252,-5148
17.256,11121,297.726466,-5147
17.2587,11122,297.750412,-5146
17.2613,11124,297.798304,-5147
17.264,11127,297.870142,-5147
17.2667,11128,297.894088,-5147
17.2693,11130,297.94198,-5146
17.272,11131,297.965926,-5147
17.2747,11132,297.989872,-5147
17.2773,11136,298.085656,-5147
17.28,11137,298.109602,-5148
17.2827,11138,298.133548,-5147
17.2853,11139,298.157494,-5147
17.288,11141,298.205386,-5147
17.2907,11144,298.277224,-5146
17.2933,11145,298.30117,-5147
17.296,11147,298.349062,-5147
17.2987,11148,298.373008,-5148
17.3013,11149,298.396954,-5148
17.304,11152,298.468792,-5147
17.3067,11154,298.516684,-5147
17.3093,11155,298.54063,-5147
17.312,11156,298.564576,-5147
17.3147,11158,298.612468,-5147
17.3173,11161,298.684306,-5147
17.32,11162,298.708252,-5147
17.3227,11164,298.756144,-5146
17.3253,11165,298.78009,-5146
17.328,11166,298.804036,-5146
17.3307,11169,298.875874,-5146
17.3333,11171,298.923766,-5147
17.336,11172,298.947712,-5147
17.3387,11174,298.995604,-5146
17.3413,11175,299.01955,-5146
17.344,11177,299.067442,-5147
17.3467,11179,299.115334,-5146
17.3493,11180,299.13928,-5147
17.352,11182,299.187172,-5147
17.3547,11183,299.211118,-5147
17.3573,11186,299.282956,-5147
17.36,11188,299.330848,-5147
17.3627,11189,299.354794,-5147
17.3653,11190,299.37874,-5146
17.368,11192,299.426632,-5147
17.3707,11194,299.474524,-5147
17.3733,11196,299.522416,-5147
17.376,11197,299.546362,-5146
17.3787,11199,299.594254,-5146
17.3813,11200,299.6182,-5146
17.384,11203,299.690038,-5147
17.3867,11204,299.713984,-5147
17.3893,11206,299.761876,-5148
17.392,11207,299.785822,-5148
17.3947,11208,299.809768,-5148
17.3973,11211,299.881606,-5148
17.4,11213,299.929498,-5148
17.4027,11214,299.953444,-5149
17.4053,11216,300.001336,-5149
17.408,11217,300.025282,-5149
17.4107,11220,300.09712,-5149
17.4133,11221,300.121066,-5150
17.416,11222,300.145012,-5150
17.4187,11224,300.192904,-5150
17.4213,11225,300.21685,-5151
17.424,11228,300.288688,-5151
17.4267,11230,300.33658,-5151
17.4293,11231,300.360526,-5151
17.432,11233,300.408418,-5151
17.4347,11234,300.432364,-5152
17.4373,11237,300.504202,-5152
17.44,11238,300.528148,-5152
17.4427,11240,300.57604,-5153
17.4453,11241,300.599986,-5154
17.448,11242,300.623932,-5154
17.4507,11245,300.69577,-5154
17.4533,11246,300.719716,-5155
17.456,11248,300.767608,-5154
17.4587,11249,300.791554,-5154
17.4613,11251,300.839446,-5154
17.464,11253,300.887338,-5155
17.4667,11255,300.93523,-5155
17.4693,11256,300.959176,-5156
17.472,11257,300.983122,-5155
17.4747,11259,301.031014,-5155
17.4773,11262,301.102852,-5156
17.48,11263,301.126798,-5155
17.4827,11265,301.17469,-5155
17.4853,11266,301.198636,-5155
17.488,11268,301.246528,-5155
17.4907,11270,301.29442,-5155
17.4933,11272,301.342312,-5155
17.496,11273,301.366258,-5156
17.4987,11274,301.390204,-5156
17.5013,11276,301.438096,-5156
17.504,11279,301.509934,-5157
17.5067,11280,301.53388,-5157
17.5093,11282,301.581772,-5157
17.512,11283,301.605718,-5158
17.5147,11285,301.65361,-5157
17.5173,11287,301.701502,-5158
17.52,11288,301.725448,-5158
17.5227,11290,301.77334,-5157
17.5253,11291,301.797286,-5157
17.528,11293,301.845178,-5158
17.5307,11296,301.917016,-5159
17.5333,11297,301.940962,-5160
17.536,11298,301.964908,-5161
17.5387,11300,302.0128,-5161
17.5413,11301,302.036746,-5161
17.544,11304,302.108584,-5161
17.5467,11305,302.13253,-5161
17.5493,11307,302.180422,-5161
17.552,11308,302.204368,-5162
17.5547,11310,302.25226,-5163
17.5573,11312,302.300152,-5162
17.56,11314,302.348044,-5161
17.5627,11315,302.37199,-5163
17.5653,11317,302.419882,-5164
17.568,11319,302.467774,-5165
17.5707,11321,302.515666,-5165
17.5733,11322,302.539612,-5165
17.576,11324,302.587504,-5165
17.5787,11325,302.61145,-5166
17.5813,11326,302.635396,-5165
17.584,11329,302.707234,-5165
17.5867,11330,302.73118,-5164
17.5893,11332,302.779072,-5165
17.592,11333,302.803018,-5165
17.5947,11336,302.874856,-5165
17.5973,11337,302.898802,-5165
17.6,11339,302.946694,-5165
17.6027,11340,302.97064,-5165
17.6053,11342,303.018532,-5165
17.608,11345,303.09037,-5165
17.6107,11346,303.114316,-5166
17.6133,11347,303.138262,-5166
17.616,11349,303.186154,-5167
17.6187,11350,303.2101,-5168
17.6213,11353,303.281938,-5167
17.624,11354,303.305884,-5166
17.6267,11356,303.353776,-5166
17.6293,11357,303.377722,-5168
17.632,11358,303.401668,-5168
17.6347,11359,303.425614,-5168
17.6373,11362,303.497452,-5168
17.64,11364,303.545344,-5166
17.6427,11365,303.56929,-5166
17.6453,11367,303.617182,-5166
17.648,11368,303.641128,-5166
17.6507,11371,303.712966,-5166
17.6533,11372,303.736912,-5166
17.656,11373,303.760858,-5166
17.6587,11375,303.80875,-5166
17.6613,11376,303.832696,-5165
17.664,11379,303.904534,-5166
17.6667,11381,303.952426,-5167
17.6693,11382,303.976372,-5167
17.672,11384,304.024264,-5165
17.6747,11385,304.04821,-5166
17.6773,11387,304.096102,-5166
17.68,11389,304.143994,-5166
17.6827,11390,304.16794,-5164
17.6853,11392,304.215832,-5165
17.688,11393,304.239778,-5165
17.6907,11396,304.311616,-5165
17.6933,11398,304.359508,-5165
17.696,11399,304.383454,-5165
17.6987,11400,304.4074,-5164
17.7013,11401,304.431346,-5165
17.704,11404,304.503184,-5164
17.7067,11406,304.551076,-5163
17.7093,11407,304.575022,-5162
17.712,11409,304.622914,-5163
17.7147,11410,304.64686,-5163
17.7173,11413,304.718698,-5163
17.72,11414,304.742644,-5163
17.7227,11415,304.76659,-5164
17.7253,11417,304.814482,-5163
17.728,11418,304.838428,-5162
17.7307,11421,304.910266,-5163
17.7333,11422,304.934212,-5164
17.736,11424,304.982104,-5164
17.7387,11425,305.00605,-5165
17.7413,11427,305.053942,-5163
17.744,11429,305.101834,-5163
17.7467,11431,305.149726,-5164
17.7493,11432,305.173672,-5165
17.752,11434,305.221564,-5163
17.7547,11435,305.24551,-5163
17.7573,11438,305.317348,-5164
17.76,11440,305.36524,-5163
17.7627,11441,305.389186,-5165
17.7653,11442,305.413132,-5164
17.768,11443,305.437078,-5165
17.7707,11446,305.508916,-5164
17.7733,11448,305.556808,-5165
17.776,11449,305.580754,-5163
17.7787,11450,305.6047,-5166
17.7813,11452,305.652592,-5167
17.784,11455,305.72443,-5165
17.7867,11456,305.748376,-5165
17.7893,11458,305.796268,-5167
17.792,11459,305.820214,-5166
17.7947,11462,305.892052,-5167
17.7973,11463,305.915998,-5167
17.8,11464,305.939944,-5167
17.8027,11466,305.987836,-5168
17.8053,11467,306.011782,-5168
17.808,11470,306.08362,-5167
17.8107,11471,306.107566,-5168
17.8133,11473,306.155458,-5168
17.816,11474,306.179404,-5169
17.8187,11475,306.20335,-5169
17.8213,11478,306.275188,-5169
17.824,11480,306.32308,-5169
17.8267,11481,306.347026,-5169
17.8293,11483,306.394918,-5170
17.832,11484,306.418864,-5170
17.8347,11486,306.466756,-5170
17.8373,11488,306.514648,-5169
17.84,11489,306.538594,-5168
17.8427,11491,306.586486,-5170
17.8453,11492,306.610432,-5170
17.848,11495,306.68227,-5170
17.8507,11497,306.730162,-5171
17.8533,11498,306.754108,-5171
17.856,11499,306.778054,-5171
17.8587,11501,306.825946,-5171
17.8613,11503,306.873838,-5171
17.864,11505,306.92173,-5171
17.8667,11506,306.945676,-5171
17.8693,11508,306.993568,-5171
17.872,11509,307.017514,-5171
17.8747,11512,307.089352,-5171
17.8773,11513,307.113298,-5170
17.88,11515,307.16119,-5170
17.8827,11516,307.185136,-5172
17.8853,11517,307.209082,-5172
17.888,11520,307.28092,-5172
17.8907,11522,307.328812,-5171
17.8933,11523,307.352758,-5173
17.896,11525,307.40065,-5173
17.8987,11526,307.424596,-5173
17.9013,11529,307.496434,-5173
17.904,11530,307.52038,-5173
17.9067,11531,307.544326,-5174
17.9093,11533,307.592218,-5173
17.912,11534,307.616164,-5173
17.9147,11537,307.688002,-5173
17.9173,11538,307.711948,-5174
17.92,11540,307.75984,-5174
17.9227,11541,307.783786,-5174
17.9253,11542,307.807732,-5174
17.928,11545,307.87957,-5174
17.9307,11547,307.927462,-5175
17.9333,11548,307.951408,-5176
17.936,11550,307.9993,-5175
17.9387,11551,308.023246,-5175
17.9413,11554,308.095084,-5176
17.944,11555,308.11903,-5176
17.9467,11557,308.166922,-5176
17.9493,11558,308.190868,-5176
17.952,11559,308.214814,-5176
17.9547,11562,308.286652,-5176
17.9573,11564,308.334544,-5176
17.96,11565,308.35849,-5176
17.9627,11566,308.382436,-5177
17.9653,11568,308.430328,-5178
17.968,11570,308.47822,-5179
17.9707,11572,308.526112,-5179
17.9733,11573,308.550058,-5178
17.976,11575,308.59795,-5179
17.9787,11576,308.621896,-5179
17.9813,11579,308.693734,-5179
17.984,11580,308.71768,-5179
17.9867,11582,308.765572,-5179
17.9893,11583,308.789518,-5179
17.992,11585,308.83741,-5179
17.9947,11588,308.909248,-5179
17.9973,11589,308.933194,-5178
18,11590,308.95714,-5179
18.0027,11591,308.981086,-5179
18.0053,11593,309.028978,-5179
18.008,11596,309.100816,-5179
18.0107,11597,309.124762,-5179
18.0133,11599,309.172654,-5179
18.016,11600,309.1966,-5179
18.0187,11601,309.220546,-5179
18.0213,11604,309.292384,-5179
18.024,11605,309.31633,-5179
18.0267,11607,309.364222,-5179
18.0293,11608,309.388168,-5179
18.032,11610,309.43606,-5179
18.0347,11613,309.507898,-5179
18.0373,11614,309.531844,-5179
18.04,11616,309.579736,-5180
18.0427,11617,309.603682,-5180
18.0453,11618,309.627628,-5179
18.048,11621,309.699466,-5179
18.0507,11622,309.723412,-5180
18.0533,11624,309.771304,-5179
18.056,11625,309.79525,-5180
18.0587,11627,309.843142,-5179
18.0613,11629,309.891034,-5179
18.064,11631,309.938926,-5180
18.0667,11632,309.962872,-5178
18.0693,11634,310.010764,-5178
18.072,11635,310.03471,-5178
18.0747,11638,310.106548,-5178
18.0773,11639,310.130494,-5178
18.08,11641,310.178386,-5178
18.0827,11642,310.202332,-5177
18.0853,11643,310.226278,-5176
18.088,11646,310.298116,-5176
18.0907,11647,310.322062,-5177
18.0933,11649,310.369954,-5178
18.096,11650,310.3939,-5178
18.0987,11652,310.441792,-5178
18.1013,11654,310.489684,-5179
18.104,11656,310.537576,-5178
18.1067,11657,310.561522,-5178
18.1093,11659,310.609414,-5179
18.112,11660,310.63336,-5179
18.1147,11663,310.705198,-5179
18.1173,11664,310.729144,-5178
18.12,11666,310.777036,-5178
18.1227,11667,310.800982,-5178
18.1253,11669,310.848874,-5179
18.128,11671,310.896766,-5178
18.1307,11673,310.944658,-5178
18.1333,11674,310.968604,-5178
18.136,11675,310.99255,-5179
18.1387,11677,311.040442,-5179
18.1413,11680,311.11228,-5179
18.144,11681,311.136226,-5179
18.1467,11682,311.160172,-5179
18.1493,11684,311.208064,-5179
18.152,11685,311.23201,-5179
18.1547,11688,311.303848,-5179
18.1573,11690,311.35174,-5179
18.16,11691,311.375686,-5179
18.1627,11692,311.399632,-5179
18.1653,11693,311.423578,-5179
18.168,11696,311.495416,-5179
18.1707,11698,311.543308,-5179
18.1733,11699,311.567254,-5180
18.176,11700,311.5912,-5180
18.1787,11702,311.639092,-5180
18.1813,11704,311.686984,-5181
18.184,11706,311.734876,-5181
18.1867,11707,311.758822,-5181
18.1893,11709,311.806714,-5181
18.192,11710,311.83066,-5181
18.1947,11713,311.902498,-5181
18.1973,11714,311.926444,-5181
18.2,11716,311.974336,-5182
18.2027,11717,311.998282,-5181
18.2053,11718,312.022228,-5181
18.208,11721,312.094066,-5182
18.2107,11723,312.141958,-5182
18.2133,11724,312.165904,-5183
18.216,11726,312.213796,-5183
18.2187,11727,312.237742,-5183
18.2213,11730,312.30958,-5183
18.224,11731,312.333526,-5184
18.2267,11733,312.381418,-5183
18.2293,11734,312.405364,-5183
18.232,11735,312.42931,-5183
18.2347,11738,312.501148,-5184
18.2373,11740,312.54904,-5184
18.24,11741,312.572986,-5184
