时间(分钟),信号值(微伏),
30.6107,-648,
30.6133,-647,
30.616,-646,
30.6187,-646,
30.6213,-644,
30.624,-643,
30.6267,-642,
30.6293,-641,
30.632,-640,
30.6347,-639,
30.6373,-639,
30.64,-638,
30.6427,-637,
30.6453,-636,
30.648,-634,
30.6507,-634,
30.6533,-634,
30.656,-633,
30.6587,-631,
30.6613,-630,
30.664,-629,
30.6667,-628,
30.6693,-627,
30.672,-627,
30.6747,-626,
30.6773,-625,
30.68,-624,
30.6827,-623,
30.6853,-623,
30.688,-622,
30.6907,-622,
30.6933,-621,
30.696,-619,
30.6987,-619,
30.7013,-617,
30.704,-616,
30.7067,-615,
30.7093,-615,
30.712,-614,
30.7147,-614,
30.7173,-613,
30.72,-613,
30.7227,-611,
30.7253,-610,
30.728,-608,
30.7307,-608,
30.7333,-607,
30.736,-607,
30.7387,-606,
30.7413,-606,
30.744,-605,
30.7467,-604,
30.7493,-603,
30.752,-602,
30.7547,-602,
30.7573,-600,
30.76,-600,
30.7627,-599,
30.7653,-598,
30.768,-597,
30.7707,-596,
30.7733,-596,
30.776,-595,
30.7787,-594,
30.7813,-592,
30.784,-592,
30.7867,-591,
30.7893,-591,
30.792,-591,
30.7947,-589,
30.7973,-589,
30.8,-589,
30.8027,-588,
30.8053,-586,
30.808,-585,
30.8107,-585,
30.8133,-584,
30.816,-583,
30.8187,-582,
30.8213,-582,
30.824,-580,
30.8267,-579,
30.8293,-578,
30.832,-578,
30.8347,-577,
30.8373,-576,
30.84,-576,
30.8427,-575,
30.8453,-574,
30.848,-573,
30.8507,-572,
30.8533,-572,
30.856,-571,
30.8587,-570,
30.8613,-569,
30.864,-568,
30.8667,-567,
30.8693,-567,
30.872,-567,
30.8747,-565,
30.8773,-564,
30.88,-564,
30.8827,-562,
30.8853,-561,
30.888,-561,
30.8907,-560,
30.8933,-560,
30.896,-560,
30.8987,-559,
30.9013,-557,
30.904,-556,
30.9067,-555,
30.9093,-555,
30.912,-554,
30.9147,-553,
30.9173,-552,
30.92,-550,
30.9227,-550,
30.9253,-549,
30.928,-547,
30.9307,-546,
30.9333,-546,
30.936,-545,
30.9387,-545,
30.9413,-545,
30.944,-545,
30.9467,-544,
30.9493,-543,
30.952,-542,
30.9547,-541,
30.9573,-540,
30.96,-541,
30.9627,-540,
30.9653,-539,
30.968,-538,
30.9707,-537,
30.9733,-536,
30.976,-535,
30.9787,-534,
30.9813,-533,
30.984,-531,
30.9867,-531,
30.9893,-531,
30.992,-530,
30.9947,-527,
30.9973,-527,
31,-526,
31.0027,-526,
31.0053,-525,
31.008,-524,
31.0107,-524,
31.0133,-523,
31.016,-522,
31.0187,-521,
31.0213,-520,
31.024,-520,
31.0267,-519,
31.0293,-518,
31.032,-517,
31.0347,-515,
31.0373,-515,
31.04,-514,
31.0427,-514,
31.0453,-513,
31.048,-511,
31.0507,-510,
31.0533,-510,
31.056,-509,
31.0587,-508,
31.0613,-507,
31.064,-506,
31.0667,-506,
31.0693,-505,
31.072,-504,
31.0747,-503,
31.0773,-502,
31.08,-501,
31.0827,-501,
31.0853,-500,
31.088,-499,
31.0907,-497,
31.0933,-496,
31.096,-496,
31.0987,-495,
31.1013,-493,
31.104,-493,
31.1067,-493,
31.1093,-492,
31.112,-492,
31.1147,-490,
31.1173,-489,
31.12,-488,
31.1227,-488,
31.1253,-488,
31.128,-488,
31.1307,-486,
31.1333,-485,
31.136,-484,
31.1387,-484,
31.1413,-483,
31.144,-482,
31.1467,-481,
31.1493,-480,
31.152,-479,
31.1547,-478,
31.1573,-477,
31.16,-477,
31.1627,-476,
31.1653,-475,
31.168,-474,
31.1707,-473,
31.1733,-472,
31.176,-472,
31.1787,-471,
31.1813,-470,
31.184,-469,
31.1867,-469,
31.1893,-468,
31.192,-467,
31.1947,-467,
31.1973,-466,
31.2,-465,
31.2027,-463,
31.2053,-462,
31.208,-461,
31.2107,-461,
31.2133,-460,
31.216,-459,
31.2187,-458,
31.2213,-457,
31.224,-456,
31.2267,-456,
31.2293,-455,
31.232,-454,
31.2347,-453,
31.2373,-452,
31.24,-452,
31.2427,-451,
31.2453,-451,
31.248,-449,
31.2507,-449,
31.2533,-447,
31.256,-447,
31.2587,-446,
31.2613,-445,
31.264,-444,
31.2667,-444,
31.2693,-443,
31.272,-442,
31.2747,-441,
31.2773,-440,
31.28,-440,
31.2827,-438,
31.2853,-437,
31.288,-437,
31.2907,-437,
31.2933,-437,
31.296,-436,
31.2987,-435,
31.3013,-434,
31.304,-433,
31.3067,-432,
31.3093,-431,
31.312,-429,
31.3147,-429,
31.3173,-429,
31.32,-428,
31.3227,-427,
31.3253,-426,
31.328,-425,
31.3307,-425,
31.3333,-425,
31.336,-425,
31.3387,-423,
31.3413,-423,
31.344,-422,
31.3467,-421,
31.3493,-420,
31.352,-419,
31.3547,-419,
31.3573,-418,
31.36,-418,
31.3627,-417,
31.3653,-415,
31.368,-414,
31.3707,-413,
31.3733,-412,
31.376,-412,
31.3787,-410,
31.3813,-409,
31.384,-409,
31.3867,-409,
31.3893,-408,
31.392,-406,
31.3947,-406,
31.3973,-404,
31.4,-403,
31.4027,-403,
31.4053,-403,
31.408,-402,
31.4107,-401,
31.4133,-400,
31.416,-400,
31.4187,-398,
31.4213,-398,
31.424,-398,
31.4267,-396,
31.4293,-395,
31.432,-394,
31.4347,-393,
31.4373,-393,
31.44,-392,
31.4427,-391,
31.4453,-390,
31.448,-389,
31.4507,-389,
31.4533,-388,
31.456,-387,
31.4587,-386,
31.4613,-385,
31.464,-384,
31.4667,-383,
31.4693,-382,
31.472,-381,
31.4747,-381,
31.4773,-380,
31.48,-379,
31.4827,-377,
31.4853,-376,
31.488,-376,
31.4907,-376,
31.4933,-376,
31.496,-375,
31.4987,-372,
31.5013,-371,
31.504,-371,
31.5067,-370,
31.5093,-370,
31.512,-368,
31.5147,-368,
31.5173,-368,
31.52,-367,
31.5227,-366,
31.5253,-365,
31.528,-365,
31.5307,-364,
31.5333,-363,
31.536,-362,
31.5387,-361,
31.5413,-360,
31.544,-360,
31.5467,-359,
31.5493,-357,
31.552,-357,
31.5547,-356,
31.5573,-355,
31.56,-354,
31.5627,-354,
31.5653,-352,
31.568,-351,
31.5707,-351,
31.5733,-350,
31.576,-350,
31.5787,-348,
31.5813,-347,
31.584,-347,
31.5867,-347,
31.5893,-346,
31.592,-344,
31.5947,-343,
31.5973,-343,
31.6,-343,
31.6027,-342,
31.6053,-340,
31.608,-340,
31.6107,-339,
31.6133,-338,
31.616,-337,
31.6187,-336,
31.6213,-335,
31.624,-334,
31.6267,-333,
31.6293,-333,
31.632,-332,
31.6347,-332,
31.6373,-331,
31.64,-331,
31.6427,-330,
31.6453,-329,
31.648,-329,
31.6507,-328,
31.6533,-327,
31.656,-326,
31.6587,-325,
31.6613,-325,
31.664,-324,
31.6667,-324,
31.6693,-323,
31.672,-321,
31.6747,-321,
31.6773,-321,
31.68,-320,
31.6827,-319,
31.6853,-317,
31.688,-316,
31.6907,-315,
31.6933,-314,
31.696,-314,
31.6987,-313,
31.7013,-312,
31.704,-312,
31.7067,-311,
31.7093,-310,
31.712,-308,
31.7147,-307,
31.7173,-307,
31.72,-306,
31.7227,-306,
31.7253,-305,
31.728,-304,
31.7307,-303,
31.7333,-303,
31.736,-303,
31.7387,-302,
31.7413,-301,
31.744,-301,
31.7467,-299,
31.7493,-299,
31.752,-297,
31.7547,-297,
31.7573,-297,
31.76,-297,
31.7627,-296,
31.7653,-294,
31.768,-293,
31.7707,-292,
31.7733,-292,
31.776,-291,
31.7787,-290,
31.7813,-290,
31.784,-290,
31.7867,-289,
31.7893,-289,
31.792,-287,
31.7947,-287,
31.7973,-287,
31.8,-286,
31.8027,-286,
31.8053,-285,
31.808,-284,
31.8107,-283,
31.8133,-281,
31.816,-281,
31.8187,-280,
31.8213,-279,
31.824,-278,
31.8267,-278,
31.8293,-278,
31.832,-278,
31.8347,-277,
31.8373,-276,
31.84,-276,
31.8427,-275,
31.8453,-272,
31.848,-272,
31.8507,-272,
31.8533,-272,
31.856,-271,
31.8587,-271,
31.8613,-271,
31.864,-270,
31.8667,-269,
31.8693,-268,
31.872,-267,
31.8747,-267,
31.8773,-265,
31.88,-265,
31.8827,-265,
31.8853,-264,
31.888,-263,
31.8907,-262,
31.8933,-262,
31.896,-261,
31.8987,-261,
31.9013,-260,
31.904,-259,
31.9067,-258,
31.9093,-257,
31.912,-256,
31.9147,-255,
31.9173,-254,
31.92,-254,
31.9227,-253,
31.9253,-253,
31.928,-251,
31.9307,-250,
31.9333,-251,
31.936,-250,
31.9387,-248,
31.9413,-247,
31.944,-247,
31.9467,-247,
31.9493,-246,
31.952,-244,
31.9547,-243,
31.9573,-244,
31.96,-244,
31.9627,-243,
31.9653,-242,
31.968,-241,
31.9707,-240,
31.9733,-239,
31.976,-239,
31.9787,-238,
31.9813,-237,
31.984,-237,
31.9867,-237,
31.9893,-237,
31.992,-235,
31.9947,-234,
31.9973,-235,
32,-234,
32.0027,-233,
32.0053,-232,
32.008,-231,
32.0107,-230,
32.0133,-230,
32.016,-230,
32.0187,-229,
32.0213,-229,
32.024,-228,
32.0267,-227,
32.0293,-226,
32.032,-226,
32.0347,-225,
32.0373,-224,
32.04,-224,
32.0427,-223,
32.0453,-223,
32.048,-222,
32.0507,-222,
32.0533,-221,
32.056,-220,
32.0587,-218,
32.0613,-218,
32.064,-217,
32.0667,-216,
32.0693,-215,
32.072,-214,
32.0747,-214,
32.0773,-213,
32.08,-212,
32.0827,-212,
32.0853,-211,
32.088,-210,
32.0907,-209,
32.0933,-208,
32.096,-209,
32.0987,-207,
32.1013,-205,
32.104,-205,
32.1067,-204,
32.1093,-203,
32.112,-203,
32.1147,-203,
32.1173,-202,
32.12,-201,
32.1227,-201,
32.1253,-201,
32.128,-200,
32.1307,-200,
32.1333,-199,
32.136,-199,
32.1387,-197,
32.1413,-196,
32.144,-196,
32.1467,-196,
32.1493,-195,
32.152,-193,
32.1547,-193,
32.1573,-192,
32.16,-192,
32.1627,-192,
32.1653,-191,
32.168,-191,
32.1707,-190,
32.1733,-190,
32.176,-189,
32.1787,-188,
32.1813,-188,
32.184,-187,
32.1867,-187,
32.1893,-186,
32.192,-185,
32.1947,-185,
32.1973,-184,
32.2,-183,
32.2027,-183,
32.2053,-181,
32.208,-181,
32.2107,-180,
32.2133,-180,
32.216,-179,
32.2187,-178,
32.2213,-178,
32.224,-178,
32.2267,-177,
32.2293,-177,
32.232,-176,
32.2347,-175,
32.2373,-175,
32.24,-174,
32.2427,-173,
32.2453,-171,
32.248,-171,
32.2507,-171,
32.2533,-171,
32.256,-170,
32.2587,-169,
32.2613,-169,
32.264,-169,
32.2667,-168,
32.2693,-168,
32.272,-168,
32.2747,-167,
32.2773,-167,
32.28,-166,
32.2827,-166,
32.2853,-165,
32.288,-165,
32.2907,-164,
32.2933,-164,
32.296,-163,
32.2987,-163,
32.3013,-162,
32.304,-162,
32.3067,-161,
32.3093,-161,
32.312,-161,
32.3147,-160,
32.3173,-159,
32.32,-158,
32.3227,-158,
32.3253,-155,
32.328,-155,
32.3307,-155,
32.3333,-155,
32.336,-155,
32.3387,-154,
32.3413,-154,
32.344,-153,
32.3467,-152,
32.3493,-152,
32.352,-151,
32.3547,-150,
32.3573,-150,
32.36,-150,
32.3627,-149,
32.3653,-148,
32.368,-146,
32.3707,-146,
32.3733,-146,
32.376,-145,
32.3787,-145,
32.3813,-144,
32.384,-143,
32.3867,-143,
32.3893,-143,
32.392,-142,
32.3947,-141,
32.3973,-140,
32.4,-140,
32.4027,-139,
32.4053,-139,
32.408,-138,
32.4107,-136,
32.4133,-136,
32.416,-136,
32.4187,-135,
32.4213,-134,
32.424,-133,
32.4267,-133,
32.4293,-133,
32.432,-132,
32.4347,-131,
32.4373,-131,
32.44,-130,
32.4427,-129,
32.4453,-128,
32.448,-128,
32.4507,-127,
32.4533,-126,
32.456,-126,
32.4587,-125,
32.4613,-125,
32.464,-125,
32.4667,-125,
32.4693,-124,
32.472,-122,
32.4747,-122,
32.4773,-122,
32.48,-121,
32.4827,-121,
32.4853,-120,
32.488,-119,
32.4907,-118,
32.4933,-117,
32.496,-117,
32.4987,-115,
32.5013,-115,
32.504,-115,
32.5067,-115,
32.5093,-114,
32.512,-113,
32.5147,-113,
32.5173,-113,
32.52,-112,
32.5227,-111,
32.5253,-111,
32.528,-110,
32.5307,-110,
32.5333,-109,
32.536,-108,
32.5387,-107,
32.5413,-107,
32.544,-106,
32.5467,-106,
32.5493,-105,
32.552,-104,
32.5547,-104,
32.5573,-103,
32.56,-102,
32.5627,-102,
32.5653,-101,
32.568,-101,
32.5707,-101,
32.5733,-101,
32.576,-100,
32.5787,-100,
32.5813,-99,
32.584,-98,
32.5867,-98,
32.5893,-97,
32.592,-97,
32.5947,-96,
32.5973,-95,
32.6,-95,
32.6027,-95,
32.6053,-93,
32.608,-93,
32.6107,-92,
32.6133,-92,
32.616,-92,
32.6187,-91,
32.6213,-91,
32.624,-90,
32.6267,-90,
32.6293,-90,
32.632,-88,
32.6347,-87,
32.6373,-87,
32.64,-87,
32.6427,-87,
32.6453,-85,
32.648,-85,
32.6507,-84,
32.6533,-84,
32.656,-84,
32.6587,-83,
32.6613,-82,
32.664,-82,
32.6667,-82,
32.6693,-82,
32.672,-81,
32.6747,-81,
32.6773,-80,
32.68,-79,
32.6827,-78,
32.6853,-77,
32.688,-77,
32.6907,-76,
32.6933,-75,
32.696,-75,
32.6987,-76,
32.7013,-75,
32.704,-74,
32.7067,-73,
32.7093,-73,
32.712,-72,
32.7147,-72,
32.7173,-71,
32.72,-71,
32.7227,-71,
32.7253,-70,
32.728,-68,
32.7307,-68,
32.7333,-68,
32.736,-67,
32.7387,-65,
32.7413,-65,
32.744,-65,
32.7467,-64,
32.7493,-64,
32.752,-64,
32.7547,-63,
32.7573,-63,
32.76,-63,
32.7627,-63,
32.7653,-61,
32.768,-61,
32.7707,-61,
32.7733,-61,
32.776,-60,
32.7787,-59,
32.7813,-59,
32.784,-58,
32.7867,-57,
32.7893,-56,
32.792,-55,
32.7947,-55,
32.7973,-55,
32.8,-54,
32.8027,-54,
32.8053,-54,
32.808,-53,
32.8107,-52,
32.8133,-52,
32.816,-51,
32.8187,-50,
32.8213,-50,
32.824,-49,
32.8267,-49,
32.8293,-49,
32.832,-48,
32.8347,-48,
32.8373,-47,
32.84,-47,
32.8427,-46,
32.8453,-45,
32.848,-45,
32.8507,-45,
32.8533,-45,
32.856,-45,
32.8587,-45,
32.8613,-45,
32.864,-45,
32.8667,-45,
32.8693,-44,
32.872,-44,
32.8747,-43,
32.8773,-43,
32.88,-43,
32.8827,-43,
32.8853,-42,
32.888,-42,
32.8907,-42,
32.8933,-42,
32.896,-42,
32.8987,-41,
32.9013,-41,
32.904,-41,
32.9067,-41,
32.9093,-41,
32.912,-41,
32.9147,-41,
32.9173,-41,
32.92,-41,
32.9227,-40,
32.9253,-41,
32.928,-40,
32.9307,-41,
32.9333,-41,
32.936,-41,
32.9387,-40,
32.9413,-41,
32.944,-41,
32.9467,-41,
32.9493,-41,
32.952,-40,
32.9547,-41,
32.9573,-41,
32.96,-41,
32.9627,-40,
32.9653,-41,
32.968,-41,
32.9707,-41,
32.9733,-40,
32.976,-41,
32.9787,-41,
32.9813,-41,
32.984,-41,
32.9867,-41,
32.9893,-42,
32.992,-42,
32.9947,-42,
32.9973,-42,
33,-41,
33.0027,-42,
33.0053,-42,
33.008,-42,
33.0107,-43,
33.0133,-43,
33.016,-43,
33.0187,-43,
33.0213,-42,
33.024,-41,
33.0267,-42,
33.0293,-42,
33.032,-42,
33.0347,-41,
33.0373,-42,
33.04,-42,
33.0427,-42,
33.0453,-41,
33.048,-41,
33.0507,-41,
33.0533,-41,
33.056,-40,
33.0587,-40,
33.0613,-39,
33.064,-39,
33.0667,-39,
33.0693,-39,
33.072,-39,
33.0747,-39,
33.0773,-39,
33.08,-39,
33.0827,-40,
33.0853,-40,
33.088,-40,
33.0907,-40,
33.0933,-40,
33.096,-39,
33.0987,-38,
33.1013,-39,
33.104,-39,
33.1067,-39,
33.1093,-40,
33.112,-40,
33.1147,-39,
33.1173,-39,
33.12,-39,
33.1227,-39,
33.1253,-39,
33.128,-39,
33.1307,-39,
33.1333,-39,
33.136,-39,
33.1387,-39,
33.1413,-39,
33.144,-39,
33.1467,-39,
33.1493,-38,
33.152,-38,
33.1547,-38,
33.1573,-38,
33.16,-38,
33.1627,-38,
33.1653,-37,
33.168,-37,
33.1707,-37,
33.1733,-36,
33.176,-36,
33.1787,-36,
33.1813,-36,
33.184,-36,
33.1867,-35,
33.1893,-35,
33.192,-35,
33.1947,-36,
33.1973,-36,
33.2,-35,
33.2027,-34,
33.2053,-35,
33.208,-35,
33.2107,-35,
33.2133,-35,
33.216,-35,
33.2187,-34,
33.2213,-34,
33.224,-34,
33.2267,-34,
33.2293,-34,
33.232,-33,
33.2347,-33,
33.2373,-34,
33.24,-34,
33.2427,-33,
33.2453,-33,
33.248,-33,
33.2507,-33,
33.2533,-33,
33.256,-33,
33.2587,-33,
33.2613,-32,
33.264,-31,
33.2667,-31,
33.2693,-31,
33.272,-31,
33.2747,-31,
33.2773,-31,
33.28,-31,
33.2827,-30,
33.2853,-30,
33.288,-30,
33.2907,-30,
33.2933,-30,
33.296,-30,
33.2987,-31,
33.3013,-30,
33.304,-29,
33.3067,-29,
33.3093,-30,
33.312,-30,
33.3147,-29,
33.3173,-29,
33.32,-29,
33.3227,-28,
33.3253,-28,
33.328,-28,
33.3307,-28,
33.3333,-27,
33.336,-27,
33.3387,-27,
33.3413,-26,
33.344,-26,
33.3467,-26,
33.3493,-24,
33.352,-24,
33.3547,-24,
33.3573,-24,
33.36,-25,
33.3627,-25,
33.3653,-24,
33.368,-24,
33.3707,-23,
33.3733,-23,
33.376,-24,
33.3787,-23,
33.3813,-24,
33.384,-24,
33.3867,-23,
33.3893,-22,
33.392,-21,
33.3947,-21,
33.3973,-21,
33.4,-21,
33.4027,-20,
33.4053,-20,
33.408,-20,
33.4107,-19,
33.4133,-18,
33.416,-18,
33.4187,-18,
33.4213,-18,
33.424,-17,
33.4267,-17,
33.4293,-17,
33.432,-18,
33.4347,-18,
33.4373,-17,
33.44,-16,
33.4427,-15,
33.4453,-16,
33.448,-15,
33.4507,-14,
33.4533,-14,
33.456,-13,
33.4587,-13,
33.4613,-12,
33.464,-12,
33.4667,-13,
33.4693,-12,
33.472,-11,
33.4747,-11,
33.4773,-11,
33.48,-11,
33.4827,-10,
33.4853,-10,
33.488,-10,
33.4907,-10,
33.4933,-9,
33.496,-9,
33.4987,-9,
33.5013,-9,
33.504,-8,
33.5067,-8,
33.5093,-7,
33.512,-7,
33.5147,-7,
33.5173,-6,
33.52,-6,
33.5227,-5,
33.5253,-5,
33.528,-5,
33.5307,-4,
33.5333,-3,
33.536,-3,
33.5387,-2,
33.5413,-1,
33.544,-1,
33.5467,-1,
33.5493,-1,
33.552,0,
33.5547,0,
33.5573,1,
33.56,1,
33.5627,2,
33.5653,1,
33.568,0,
33.5707,1,
33.5733,2,
33.576,3,
33.5787,3,
33.5813,3,
33.584,3,
33.5867,4,
33.5893,4,
33.592,5,
33.5947,6,
33.5973,6,
33.6,6,
33.6027,7,
33.6053,7,
33.608,6,
33.6107,7,
33.6133,7,
33.616,8,
33.6187,8,
33.6213,8,
33.624,9,
33.6267,9,
33.6293,10,
33.632,10,
33.6347,10,
33.6373,11,
33.64,11,
33.6427,11,
33.6453,11,
33.648,11,
33.6507,11,
33.6533,12,
33.656,11,
33.6587,11,
33.6613,12,
33.664,12,
33.6667,13,
33.6693,14,
33.672,14,
33.6747,14,
33.6773,15,
33.68,16,
33.6827,17,
33.6853,17,
33.688,16,
33.6907,16,
33.6933,17,
33.696,16,
33.6987,17,
33.7013,18,
33.704,19,
33.7067,19,
33.7093,19,
33.712,19,
33.7147,19,
33.7173,19,
33.72,20,
33.7227,21,
33.7253,20,
33.728,21,
33.7307,20,
33.7333,20,
33.736,21,
33.7387,22,
33.7413,22,
33.744,22,
33.7467,24,
33.7493,23,
33.752,23,
33.7547,24,
33.7573,24,
33.76,23,
33.7627,24,
33.7653,24,
33.768,25,
33.7707,25,
33.7733,25,
33.776,26,
33.7787,26,
33.7813,26,
33.784,25,
33.7867,26,
33.7893,26,
33.792,26,
33.7947,26,
33.7973,26,
33.8,27,
33.8027,27,
33.8053,27,
33.808,27,
33.8107,27,
33.8133,28,
33.816,29,
33.8187,29,
33.8213,29,
33.824,30,
33.8267,30,
33.8293,30,
33.832,30,
33.8347,30,
33.8373,30,
33.84,30,
33.8427,30,
33.8453,31,
33.848,30,
33.8507,31,
33.8533,32,
33.856,32,
33.8587,32,
33.8613,32,
33.864,33,
33.8667,33,
33.8693,33,
33.872,32,
33.8747,32,
33.8773,33,
33.88,33,
33.8827,34,
33.8853,34,
33.888,34,
33.8907,34,
33.8933,34,
33.896,34,
33.8987,34,
33.9013,34,
33.904,34,
33.9067,34,
33.9093,34,
33.912,34,
33.9147,35,
33.9173,35,
33.92,35,
33.9227,36,
33.9253,36,
33.928,36,
33.9307,35,
33.9333,36,
33.936,36,
33.9387,35,
33.9413,36,
33.944,37,
33.9467,36,
33.9493,36,
33.952,37,
33.9547,36,
33.9573,36,
33.96,35,
33.9627,37,
33.9653,38,
33.968,39,
33.9707,38,
33.9733,38,
33.976,38,
33.9787,39,
33.9813,38,
33.984,38,
33.9867,38,
33.9893,39,
33.992,39,
33.9947,39,
33.9973,38,
34,40,
34.0027,39,
34.0053,39,
34.008,40,
34.0107,40,
34.0133,40,
34.016,41,
34.0187,40,
34.0213,41,
34.024,41,
34.0267,41,
34.0293,42,
34.032,42,
34.0347,42,
34.0373,42,
34.04,42,
34.0427,42,
34.0453,42,
34.048,42,
34.0507,44,
34.0533,44,
34.056,44,
34.0587,44,
34.0613,45,
34.064,44,
34.0667,44,
34.0693,44,
34.072,45,
34.0747,45,
34.0773,45,
34.08,44,
34.0827,44,
34.0853,45,
34.088,46,
34.0907,46,
34.0933,47,
34.096,47,
34.0987,48,
34.1013,47,
34.104,47,
34.1067,48,
34.1093,49,
34.112,50,
34.1147,50,
34.1173,50,
34.12,50,
34.1227,50,
34.1253,50,
34.128,51,
34.1307,50,
34.1333,50,
34.136,51,
34.1387,51,
34.1413,52,
34.144,52,
34.1467,52,
34.1493,52,
34.152,52,
34.1547,52,
34.1573,53,
34.16,53,
34.1627,52,
34.1653,53,
34.168,54,
34.1707,55,
34.1733,54,
34.176,54,
34.1787,54,
34.1813,55,
34.184,55,
34.1867,55,
34.1893,56,
34.192,56,
34.1947,56,
34.1973,56,
34.2,56,
34.2027,56,
34.2053,56,
34.208,56,
34.2107,57,
34.2133,57,
34.216,57,
34.2187,57,
34.2213,56,
34.224,57,
34.2267,57,
34.2293,57,
34.232,57,
34.2347,57,
34.2373,57,
34.24,57,
34.2427,57,
34.2453,57,
34.248,58,
34.2507,58,
34.2533,58,
34.256,59,
34.2587,59,
34.2613,59,
34.264,58,
34.2667,58,
34.2693,58,
34.272,59,
34.2747,59,
34.2773,59,
34.28,59,
34.2827,59,
34.2853,59,
34.288,59,
34.2907,59,
34.2933,59,
34.296,60,
34.2987,60,
34.3013,60,
34.304,61,
34.3067,61,
34.3093,60,
34.312,61,
34.3147,60,
34.3173,60,
34.32,61,
34.3227,61,
34.3253,61,
34.328,61,
34.3307,61,
34.3333,62,
34.336,62,
34.3387,62,
34.3413,62,
34.344,63,
34.3467,62,
34.3493,63,
34.352,63,
34.3547,63,
34.3573,63,
34.36,63,
34.3627,62,
34.3653,62,
34.368,62,
34.3707,62,
34.3733,63,
34.376,63,
34.3787,62,
34.3813,62,
34.384,62,
34.3867,62,
34.3893,63,
34.392,63,
34.3947,63,
34.3973,64,
34.4,64,
34.4027,64,
34.4053,63,
34.408,64,
34.4107,64,
34.4133,64,
34.416,64,
34.4187,64,
34.4213,64,
34.424,65,
34.4267,65,
34.4293,66,
34.432,66,
34.4347,66,
34.4373,66,
34.44,66,
34.4427,66,
34.4453,66,
34.448,66,
34.4507,66,
34.4533,66,
34.456,66,
34.4587,66,
34.4613,66,
34.464,67,
34.4667,67,
34.4693,68,
34.472,68,
34.4747,68,
34.4773,69,
34.48,70,
34.4827,70,
34.4853,69,
34.488,69,
34.4907,69,
34.4933,69,
34.496,69,
34.4987,70,
34.5013,70,
34.504,71,
34.5067,71,
34.5093,72,
34.512,72,
34.5147,72,
34.5173,72,
34.52,73,
34.5227,73,
34.5253,74,
34.528,74,
34.5307,75,
34.5333,76,
34.536,76,
34.5387,77,
34.5413,77,
34.544,77,
34.5467,77,
34.5493,78,
34.552,79,
34.5547,79,
34.5573,79,
34.56,79,
34.5627,79,
34.5653,79,
34.568,79,
34.5707,79,
34.5733,79,
34.576,80,
34.5787,80,
34.5813,80,
34.584,80,
34.5867,81,
34.5893,80,
34.592,79,
34.5947,78,
34.5973,79,
34.6,80,
34.6027,80,
34.6053,79,
34.608,80,
34.6107,80,
34.6133,83,
34.616,77,
34.6187,78,
34.6213,82,
34.624,83,
34.6267,82,
34.6293,83,
34.632,84,
34.6347,83,
34.6373,82,
34.64,83,
34.6427,84,
34.6453,82,
34.648,83,
34.6507,83,
34.6533,82,
34.656,81,
34.6587,84,
34.6613,85,
34.664,85,
34.6667,86,
34.6693,87,
34.672,85,
34.6747,85,
34.6773,84,
34.68,86,
34.6827,88,
34.6853,87,
34.688,87,
34.6907,86,
34.6933,87,
34.696,87,
34.6987,86,
34.7013,87,
34.704,87,
34.7067,91,
34.7093,89,
34.712,87,
34.7147,83,
34.7173,81,
34.72,94,
34.7227,92,
34.7253,91,
34.728,92,
34.7307,88,
34.7333,86,
34.736,87,
34.7387,95,
34.7413,90,
34.744,91,
34.7467,97,
34.7493,93,
34.752,86,
34.7547,88,
34.7573,86,
34.76,98,
34.7627,95,
34.7653,91,
34.768,90,
34.7707,93,
34.7733,96,
34.776,95,
34.7787,92,
34.7813,94,
34.784,95,
34.7867,90,
34.7893,91,
34.792,101,
34.7947,96,
34.7973,90,
34.8,97,
34.8027,96,
34.8053,96,
34.808,92,
34.8107,96,
34.8133,99,
34.816,99,
34.8187,97,
34.8213,103,
34.824,99,
34.8267,100,
34.8293,96,
34.832,101,
34.8347,105,
34.8373,105,
34.84,100,
34.8427,96,
34.8453,101,
34.848,103,
34.8507,100,
34.8533,106,
34.856,103,
34.8587,101,
34.8613,103,
34.864,104,
34.8667,102,
34.8693,99,
34.872,99,
34.8747,105,
34.8773,108,
34.88,102,
34.8827,103,
34.8853,100,
34.888,102,
34.8907,104,
34.8933,104,
34.896,103,
34.8987,106,
34.9013,103,
34.904,100,
34.9067,107,
34.9093,104,
34.912,105,
34.9147,100,
34.9173,94,
34.92,102,
34.9227,104,
34.9253,104,
34.928,105,
34.9307,105,
34.9333,101,
34.936,104,
34.9387,107,
34.9413,105,
34.944,102,
34.9467,103,
34.9493,104,
34.952,102,
34.9547,104,
34.9573,103,
34.96,93,
34.9627,100,
34.9653,106,
34.968,106,
34.9707,105,
34.9733,101,
34.976,102,
34.9787,104,
34.9813,102,
34.984,103,
34.9867,104,
34.9893,104,
34.992,104,
34.9947,103,
34.9973,102,
35,102,
35.0027,103,
35.0053,104,
35.008,104,
35.0107,105,
35.0133,104,
35.016,104,
35.0187,101,
35.0213,101,
35.024,101,
35.0267,100,
35.0293,103,
35.032,102,
35.0347,102,
35.0373,104,
35.04,102,
35.0427,102,
35.0453,103,
35.048,101,
35.0507,104,
35.0533,104,
35.056,104,
35.0587,104,
35.0613,103,
35.064,101,
35.0667,104,
35.0693,105,
35.072,105,
35.0747,105,
35.0773,104,
35.08,105,
35.0827,105,
35.0853,104,
35.088,105,
35.0907,105,
