时间(分钟),信号值(微伏),信号(x),信号值(微伏)(y)
19.352,12574,330.520004,-5759
19.3547,12576,330.567896,-5760
19.3573,12578,330.615788,-5759
19.36,12579,330.639734,-5760
19.3627,12581,330.687626,-5760
19.3653,12582,330.711572,-5760
19.368,12584,330.759464,-5760
19.3707,12587,330.831302,-5760
19.3733,12588,330.855248,-5761
19.376,12589,330.879194,-5761
19.3787,12590,330.90314,-5760
19.3813,12594,330.998924,-5760
19.384,12595,331.02287,-5760
19.3867,12596,331.046816,-5761
19.3893,12598,331.094708,-5761
19.392,12599,331.118654,-5762
19.3947,12602,331.190492,-5762
19.3973,12604,331.238384,-5762
19.4,12605,331.26233,-5762
19.4027,12606,331.286276,-5762
19.4053,12607,331.310222,-5762
19.408,12611,331.406006,-5762
19.4107,12612,331.429952,-5761
19.4133,12614,331.477844,-5761
19.416,12615,331.50179,-5762
19.4187,12616,331.525736,-5762
19.4213,12618,331.573628,-5762
19.424,12620,331.62152,-5762
19.4267,12622,331.669412,-5762
19.4293,12623,331.693358,-5762
19.432,12624,331.717304,-5762
19.4347,12627,331.789142,-5762
19.4373,12629,331.837034,-5762
19.44,12630,331.86098,-5762
19.4427,12632,331.908872,-5761
19.4453,12633,331.932818,-5761
19.448,12635,331.98071,-5761
19.4507,12637,332.028602,-5762
19.4533,12638,332.052548,-5762
19.456,12640,332.10044,-5761
19.4587,12641,332.124386,-5761
19.4613,12644,332.196224,-5761
19.464,12645,332.22017,-5761
19.4667,12647,332.268062,-5761
19.4693,12648,332.292008,-5761
19.472,12649,332.315954,-5760
19.4747,12652,332.387792,-5760
19.4773,12654,332.435684,-5761
19.48,12655,332.45963,-5761
19.4827,12656,332.483576,-5762
19.4853,12658,332.531468,-5762
19.488,12661,332.603306,-5762
19.4907,12662,332.627252,-5761
19.4933,12663,332.651198,-5761
19.496,12665,332.69909,-5761
19.4987,12666,332.723036,-5761
19.5013,12669,332.794874,-5761
19.504,12670,332.81882,-5760
19.5067,12671,332.842766,-5761
19.5093,12673,332.890658,-5760
19.512,12674,332.914604,-5760
19.5147,12677,332.986442,-5761
19.5173,12678,333.010388,-5761
19.52,12680,333.05828,-5760
19.5227,12681,333.082226,-5760
19.5253,12683,333.130118,-5760
19.528,12686,333.201956,-5760
19.5307,12687,333.225902,-5760
19.5333,12688,333.249848,-5760
19.536,12690,333.29774,-5760
19.5387,12691,333.321686,-5759
19.5413,12694,333.393524,-5760
19.544,12695,333.41747,-5760
19.5467,12697,333.465362,-5760
19.5493,12698,333.489308,-5760
19.552,12699,333.513254,-5760
19.5547,12702,333.585092,-5760
19.5573,12703,333.609038,-5760
19.56,12705,333.65693,-5760
19.5627,12706,333.680876,-5760
19.5653,12708,333.728768,-5760
19.568,12710,333.77666,-5760
19.5707,12712,333.824552,-5759
19.5733,12713,333.848498,-5759
19.576,12715,333.89639,-5759
19.5787,12716,333.920336,-5759
19.5813,12719,333.992174,-5759
19.584,12720,334.01612,-5760
19.5867,12721,334.040066,-5759
19.5893,12723,334.087958,-5759
19.592,12724,334.111904,-5759
19.5947,12727,334.183742,-5759
19.5973,12728,334.207688,-5759
19.6,12730,334.25558,-5759
19.6027,12731,334.279526,-5759
19.6053,12733,334.327418,-5759
19.608,12736,334.399256,-5760
19.6107,12737,334.423202,-5759
19.6133,12738,334.447148,-5759
19.616,12739,334.471094,-5759
19.6187,12741,334.518986,-5759
19.6213,12744,334.590824,-5758
19.624,12745,334.61477,-5759
19.6267,12746,334.638716,-5759
19.6293,12748,334.686608,-5759
19.632,12749,334.710554,-5758
19.6347,12752,334.782392,-5757
19.6373,12753,334.806338,-5758
19.64,12755,334.85423,-5758
19.6427,12756,334.878176,-5758
19.6453,12758,334.926068,-5758
19.648,12761,334.997906,-5758
19.6507,12762,335.021852,-5758
19.6533,12763,335.045798,-5757
19.656,12765,335.09369,-5757
19.6587,12766,335.117636,-5757
19.6613,12769,335.189474,-5757
19.664,12770,335.21342,-5758
19.6667,12772,335.261312,-5758
19.6693,12773,335.285258,-5758
19.672,12775,335.33315,-5758
19.6747,12778,335.404988,-5758
19.6773,12779,335.428934,-5759
19.68,12781,335.476826,-5758
19.6827,12782,335.500772,-5757
19.6853,12783,335.524718,-5757
19.688,12786,335.596556,-5757
19.6907,12787,335.620502,-5758
19.6933,12789,335.668394,-5757
19.696,12790,335.69234,-5757
19.6987,12792,335.740232,-5757
19.7013,12794,335.788124,-5758
19.704,12796,335.836016,-5757
19.7067,12797,335.859962,-5756
19.7093,12798,335.883908,-5756
19.712,12800,335.9318,-5757
19.7147,12803,336.003638,-5757
19.7173,12804,336.027584,-5757
19.72,12805,336.05153,-5756
19.7227,12807,336.099422,-5757
19.7253,12808,336.123368,-5757
19.728,12811,336.195206,-5757
19.7307,12812,336.219152,-5756
19.7333,12814,336.267044,-5756
19.736,12815,336.29099,-5756
19.7387,12816,336.314936,-5756
19.7413,12819,336.386774,-5756
19.744,12821,336.434666,-5756
19.7467,12822,336.458612,-5755
19.7493,12824,336.506504,-5756
19.752,12825,336.53045,-5756
19.7547,12828,336.602288,-5757
19.7573,12829,336.626234,-5754
19.76,12830,336.65018,-5754
19.7627,12832,336.698072,-5754
19.7653,12833,336.722018,-5754
19.768,12836,336.793856,-5754
19.7707,12838,336.841748,-5755
19.7733,12839,336.865694,-5755
19.776,12841,336.913586,-5756
19.7787,12842,336.937532,-5756
19.7813,12844,336.985424,-5755
19.784,12846,337.033316,-5755
19.7867,12847,337.057262,-5756
19.7893,12849,337.105154,-5756
19.792,12850,337.1291,-5755
19.7947,12853,337.200938,-5755
19.7973,12855,337.24883,-5754
19.8,12856,337.272776,-5754
19.8027,12857,337.296722,-5754
19.8053,12858,337.320668,-5754
19.808,12861,337.392506,-5754
19.8107,12863,337.440398,-5755
19.8133,12864,337.464344,-5754
19.816,12866,337.512236,-5754
19.8187,12867,337.536182,-5754
19.8213,12870,337.60802,-5754
19.824,12871,337.631966,-5756
19.8267,12873,337.679858,-5755
19.8293,12874,337.703804,-5756
19.832,12875,337.72775,-5756
19.8347,12878,337.799588,-5755
19.8373,12880,337.84748,-5754
19.84,12881,337.871426,-5756
19.8427,12882,337.895372,-5756
19.8453,12884,337.943264,-5756
19.848,12886,337.991156,-5756
19.8507,12888,338.039048,-5756
19.8533,12889,338.062994,-5756
19.856,12891,338.110886,-5756
19.8587,12892,338.134832,-5756
19.8613,12895,338.20667,-5754
19.864,12896,338.230616,-5755
19.8667,12897,338.254562,-5755
19.8693,12899,338.302454,-5756
19.872,12900,338.3264,-5756
19.8747,12903,338.398238,-5755
19.8773,12905,338.44613,-5755
19.88,12906,338.470076,-5755
19.8827,12907,338.494022,-5755
19.8853,12909,338.541914,-5754
19.888,12912,338.613752,-5754
19.8907,12913,338.637698,-5754
19.8933,12914,338.661644,-5754
19.896,12916,338.709536,-5754
19.8987,12917,338.733482,-5754
19.9013,12920,338.80532,-5754
19.904,12921,338.829266,-5754
19.9067,12923,338.877158,-5754
19.9093,12925,338.92505,-5754
19.912,12926,338.948996,-5754
19.9147,12929,339.020834,-5754
19.9173,12930,339.04478,-5754
19.92,12932,339.092672,-5754
19.9227,12933,339.116618,-5754
19.9253,12934,339.140564,-5754
19.928,12937,339.212402,-5754
19.9307,12938,339.236348,-5754
19.9333,12940,339.28424,-5753
19.936,12941,339.308186,-5754
19.9387,12943,339.356078,-5754
19.9413,12945,339.40397,-5753
19.944,12947,339.451862,-5754
19.9467,12949,339.499754,-5755
19.9493,12950,339.5237,-5755
19.952,12951,339.547646,-5754
19.9547,12954,339.619484,-5754
19.9573,12955,339.64343,-5753
19.96,12957,339.691322,-5753
19.9627,12958,339.715268,-5754
19.9653,12960,339.76316,-5754
19.968,12963,339.834998,-5754
19.9707,12964,339.858944,-5753
19.9733,12965,339.88289,-5753
19.976,12967,339.930782,-5753
19.9787,12968,339.954728,-5753
19.9813,12971,340.026566,-5752
19.984,12973,340.074458,-5751
19.9867,12974,340.098404,-5751
19.9893,12975,340.12235,-5752
19.992,12977,340.170242,-5752
19.9947,12979,340.218134,-5752
19.9973,12981,340.266026,-5752
20,12982,340.289972,-5752
20.0027,12984,340.337864,-5752
20.0053,12985,340.36181,-5751
20.008,12988,340.433648,-5751
20.0107,12990,340.48154,-5751
20.0133,12991,340.505486,-5752
20.016,12993,340.553378,-5751
20.0187,12994,340.577324,-5751
20.0213,12997,340.649162,-5751
20.024,12998,340.673108,-5750
20.0267,13000,340.721,-5750
20.0293,13001,340.744946,-5751
20.032,13002,340.768892,-5752
20.0347,13005,340.84073,-5752
20.0373,13007,340.888622,-5751
20.04,13008,340.912568,-5751
20.0427,13009,340.936514,-5751
20.0453,13011,340.984406,-5751
20.048,13014,341.056244,-5751
20.0507,13015,341.08019,-5751
20.0533,13017,341.128082,-5751
20.056,13018,341.152028,-5751
20.0587,13019,341.175974,-5751
20.0613,13022,341.247812,-5751
20.064,13024,341.295704,-5752
20.0667,13025,341.31965,-5752
20.0693,13026,341.343596,-5752
20.072,13028,341.391488,-5752
20.0747,13031,341.463326,-5751
20.0773,13032,341.487272,-5752
20.08,13034,341.535164,-5752
20.0827,13035,341.55911,-5751
20.0853,13036,341.583056,-5751
20.088,13039,341.654894,-5751
20.0907,13041,341.702786,-5753
20.0933,13042,341.726732,-5753
20.096,13043,341.750678,-5751
20.0987,13045,341.79857,-5752
20.1013,13048,341.870408,-5753
20.104,13049,341.894354,-5752
20.1067,13051,341.942246,-5752
20.1093,13052,341.966192,-5752
20.112,13054,342.014084,-5752
20.1147,13056,342.061976,-5754
20.1173,13058,342.109868,-5756
20.12,13059,342.133814,-5756
20.1227,13061,342.181706,-5755
20.1253,13062,342.205652,-5755
20.128,13065,342.27749,-5754
20.1307,13066,342.301436,-5753
20.1333,13067,342.325382,-5752
20.136,13069,342.373274,-5751
20.1387,13070,342.39722,-5751
20.1413,13073,342.469058,-5751
20.144,13075,342.51695,-5753
20.1467,13076,342.540896,-5754
20.1493,13077,342.564842,-5753
20.152,13079,342.612734,-5753
20.1547,13082,342.684572,-5753
20.1573,13083,342.708518,-5752
20.16,13084,342.732464,-5752
20.1627,13086,342.780356,-5753
20.1653,13087,342.804302,-5754
20.168,13090,342.87614,-5754
20.1707,13092,342.924032,-5754
20.1733,13093,342.947978,-5754
20.176,13094,342.971924,-5754
20.1787,13096,343.019816,-5754
20.1813,13098,343.067708,-5754
20.184,13100,343.1156,-5754
20.1867,13101,343.139546,-5754
20.1893,13103,343.187438,-5754
20.192,13104,343.211384,-5754
20.1947,13107,343.283222,-5754
20.1973,13109,343.331114,-5754
20.2,13110,343.35506,-5755
20.2027,13111,343.379006,-5755
20.2053,13113,343.426898,-5755
20.208,13116,343.498736,-5755
20.2107,13117,343.522682,-5757
20.2133,13118,343.546628,-5757
20.216,13120,343.59452,-5756
20.2187,13121,343.618466,-5757
20.2213,13124,343.690304,-5757
20.224,13125,343.71425,-5756
20.2267,13127,343.762142,-5757
20.2293,13128,343.786088,-5756
20.232,13130,343.83398,-5756
20.2347,13132,343.881872,-5756
20.2373,13134,343.929764,-5757
20.24,13135,343.95371,-5757
20.2427,13137,344.001602,-5758
20.2453,13138,344.025548,-5758
20.248,13141,344.097386,-5757
20.2507,13142,344.121332,-5757
20.2533,13143,344.145278,-5757
20.256,13145,344.19317,-5757
20.2587,13146,344.217116,-5758
20.2613,13149,344.288954,-5758
20.264,13150,344.3129,-5758
20.2667,13152,344.360792,-5757
20.2693,13153,344.384738,-5758
20.272,13155,344.43263,-5759
20.2747,13158,344.504468,-5759
20.2773,13159,344.528414,-5757
20.28,13161,344.576306,-5758
20.2827,13162,344.600252,-5759
20.2853,13163,344.624198,-5759
20.288,13166,344.696036,-5759
20.2907,13167,344.719982,-5759
20.2933,13169,344.767874,-5759
20.296,13170,344.79182,-5759
20.2987,13172,344.839712,-5759
20.3013,13175,344.91155,-5759
20.304,13176,344.935496,-5758
20.3067,13177,344.959442,-5758
20.3093,13179,345.007334,-5758
20.312,13180,345.03128,-5758
20.3147,13183,345.103118,-5757
20.3173,13184,345.127064,-5758
20.32,13186,345.174956,-5758
20.3227,13187,345.198902,-5759
20.3253,13189,345.246794,-5759
20.328,13192,345.318632,-5759
20.3307,13193,345.342578,-5760
20.3333,13194,345.366524,-5760
20.336,13196,345.414416,-5760
20.3387,13197,345.438362,-5760
20.3413,13200,345.5102,-5760
20.344,13202,345.558092,-5759
20.3467,13203,345.582038,-5760
20.3493,13205,345.62993,-5759
20.352,13206,345.653876,-5760
20.3547,13209,345.725714,-5760
20.3573,13210,345.74966,-5761
20.36,13211,345.773606,-5762
20.3627,13213,345.821498,-5761
20.3653,13214,345.845444,-5759
20.368,13217,345.917282,-5760
20.3707,13219,345.965174,-5761
20.3733,13220,345.98912,-5761
20.376,13222,346.037012,-5760
20.3787,13223,346.060958,-5759
20.3813,13225,346.10885,-5760
20.384,13227,346.156742,-5761
20.3867,13228,346.180688,-5760
20.3893,13230,346.22858,-5759
20.392,13231,346.252526,-5759
20.3947,13234,346.324364,-5759
20.3973,13235,346.34831,-5759
20.4,13236,346.372256,-5759
20.4027,13238,346.420148,-5760
20.4053,13239,346.444094,-5759
20.408,13242,346.515932,-5759
20.4107,13244,346.563824,-5760
20.4133,13245,346.58777,-5759
20.416,13246,346.611716,-5759
20.4187,13248,346.659608,-5759
20.4213,13251,346.731446,-5760
20.424,13252,346.755392,-5760
20.4267,13253,346.779338,-5760
20.4293,13255,346.82723,-5760
20.432,13257,346.875122,-5760
20.4347,13259,346.923014,-5760
20.4373,13261,346.970906,-5759
20.44,13262,346.994852,-5759
20.4427,13263,347.018798,-5759
20.4453,13265,347.06669,-5758
20.448,13268,347.138528,-5758
20.4507,13269,347.162474,-5758
20.4533,13270,347.18642,-5757
20.456,13272,347.234312,-5758
20.4587,13273,347.258258,-5758
20.4613,13276,347.330096,-5760
20.464,13277,347.354042,-5759
20.4667,13279,347.401934,-5759
20.4693,13280,347.42588,-5759
20.472,13282,347.473772,-5758
20.4747,13284,347.521664,-5760
20.4773,13286,347.569556,-5759
20.48,13287,347.593502,-5759
20.4827,13288,347.617448,-5758
20.4853,13290,347.66534,-5758
20.488,13293,347.737178,-5759
20.4907,13294,347.761124,-5759
20.4933,13296,347.809016,-5759
20.496,13297,347.832962,-5759
20.4987,13299,347.880854,-5759
20.5013,13301,347.928746,-5759
20.504,13303,347.976638,-5759
20.5067,13304,348.000584,-5759
20.5093,13306,348.048476,-5758
20.512,13307,348.072422,-5759
20.5147,13310,348.14426,-5759
20.5173,13311,348.168206,-5760
20.52,13312,348.192152,-5759
20.5227,13314,348.240044,-5759
20.5253,13315,348.26399,-5759
20.528,13318,348.335828,-5759
20.5307,13320,348.38372,-5759
20.5333,13321,348.407666,-5758
20.536,13322,348.431612,-5758
20.5387,13324,348.479504,-5759
20.5413,13327,348.551342,-5759
20.544,13328,348.575288,-5760
20.5467,13330,348.62318,-5759
20.5493,13331,348.647126,-5759
20.552,13332,348.671072,-5759
20.5547,13335,348.74291,-5760
20.5573,13336,348.766856,-5759
20.56,13338,348.814748,-5759
20.5627,13340,348.86264,-5759
20.5653,13341,348.886586,-5759
20.568,13343,348.934478,-5759
20.5707,13345,348.98237,-5760
20.5733,13347,349.030262,-5760
20.576,13348,349.054208,-5760
20.5787,13349,349.078154,-5759
20.5813,13352,349.149992,-5760
20.584,13354,349.197884,-5760
20.5867,13355,349.22183,-5760
20.5893,13357,349.269722,-5761
20.592,13358,349.293668,-5760
20.5947,13361,349.365506,-5760
20.5973,13362,349.389452,-5760
20.6,13363,349.413398,-5760
20.6027,13365,349.46129,-5760
20.6053,13367,349.509182,-5761
20.608,13369,349.557074,-5761
20.6107,13371,349.604966,-5759
20.6133,13372,349.628912,-5761
20.616,13374,349.676804,-5761
20.6187,13375,349.70075,-5761
20.6213,13378,349.772588,-5760
20.624,13379,349.796534,-5760
20.6267,13381,349.844426,-5761
20.6293,13382,349.868372,-5760
20.632,13384,349.916264,-5761
20.6347,13386,349.964156,-5760
20.6373,13388,350.012048,-5761
20.64,13389,350.035994,-5761
20.6427,13391,350.083886,-5761
20.6453,13392,350.107832,-5762
20.648,13395,350.17967,-5762
20.6507,13397,350.227562,-5763
20.6533,13398,350.251508,-5762
20.656,13399,350.275454,-5762
20.6587,13401,350.323346,-5762
20.6613,13404,350.395184,-5761
20.664,13405,350.41913,-5762
20.6667,13407,350.467022,-5762
20.6693,13408,350.490968,-5762
20.672,13410,350.53886,-5762
20.6747,13412,350.586752,-5761
20.6773,13414,350.634644,-5762
20.68,13415,350.65859,-5762
20.6827,13417,350.706482,-5761
20.6853,13418,350.730428,-5760
20.688,13421,350.802266,-5761
20.6907,13422,350.826212,-5761
20.6933,13424,350.874104,-5761
20.696,13425,350.89805,-5760
20.6987,13426,350.921996,-5760
20.7013,13429,350.993834,-5760
20.704,13431,351.041726,-5762
20.7067,13432,351.065672,-5762
20.7093,13434,351.113564,-5761
20.712,13435,351.13751,-5761
20.7147,13438,351.209348,-5762
20.7173,13440,351.25724,-5762
20.72,13441,351.281186,-5762
20.7227,13442,351.305132,-5762
20.7253,13444,351.353024,-5762
20.728,13446,351.400916,-5762
20.7307,13448,351.448808,-5762
20.7333,13449,351.472754,-5762
20.736,13451,351.520646,-5762
20.7387,13452,351.544592,-5762
20.7413,13455,351.61643,-5762
20.744,13457,351.664322,-5762
20.7467,13458,351.688268,-5762
20.7493,13459,351.712214,-5762
20.752,13461,351.760106,-5763
20.7547,13464,351.831944,-5762
20.7573,13465,351.85589,-5762
20.76,13466,351.879836,-5762
20.7627,13468,351.927728,-5762
20.7653,13469,351.951674,-5762
20.768,13472,352.023512,-5763
20.7707,13473,352.047458,-5763
20.7733,13475,352.09535,-5763
20.776,13476,352.119296,-5762
20.7787,13478,352.167188,-5762
20.7813,13481,352.239026,-5764
20.784,13482,352.262972,-5763
20.7867,13483,352.286918,-5763
20.7893,13485,352.33481,-5763
20.792,13486,352.358756,-5763
20.7947,13489,352.430594,-5763
20.7973,13490,352.45454,-5762
20.8,13492,352.502432,-5762
20.8027,13493,352.526378,-5763
20.8053,13495,352.57427,-5764
20.808,13497,352.622162,-5763
20.8107,13499,352.670054,-5763
20.8133,13501,352.717946,-5766
20.816,13502,352.741892,-5765
20.8187,13504,352.789784,-5765
20.8213,13506,352.837676,-5765
20.824,13508,352.885568,-5765
20.8267,13509,352.909514,-5764
20.8293,13510,352.93346,-5763
20.832,13512,352.981352,-5765
20.8347,13515,353.05319,-5765
20.8373,13516,353.077136,-5764
20.84,13517,353.101082,-5765
20.8427,13519,353.148974,-5765
20.8453,13520,353.17292,-5766
20.848,13523,353.244758,-5765
20.8507,13525,353.29265,-5765
20.8533,13526,353.316596,-5765
20.856,13527,353.340542,-5765
20.8587,13529,353.388434,-5765
20.8613,13531,353.436326,-5766
20.864,13533,353.484218,-5766
20.8667,13534,353.508164,-5766
20.8693,13536,353.556056,-5765
20.872,13537,353.580002,-5765
20.8747,13540,353.65184,-5766
20.8773,13542,353.699732,-5766
20.88,13543,353.723678,-5766
20.8827,13544,353.747624,-5765
20.8853,13546,353.795516,-5766
20.888,13549,353.867354,-5768
20.8907,13550,353.8913,-5768
20.8933,13551,353.915246,-5766
20.896,13553,353.963138,-5766
20.8987,13554,353.987084,-5765
20.9013,13557,354.058922,-5766
20.904,13558,354.082868,-5766
20.9067,13560,354.13076,-5765
20.9093,13561,354.154706,-5766
20.912,13563,354.202598,-5766
20.9147,13566,354.274436,-5767
20.9173,13567,354.298382,-5767
20.92,13568,354.322328,-5767
20.9227,13570,354.37022,-5767
20.9253,13571,354.394166,-5767
20.928,13574,354.466004,-5767
20.9307,13575,354.48995,-5767
20.9333,13577,354.537842,-5768
20.936,13578,354.561788,-5768
20.9387,13580,354.60968,-5768
20.9413,13582,354.657572,-5768
20.944,13584,354.705464,-5767
20.9467,13585,354.72941,-5768
20.9493,13587,354.777302,-5768
20.952,13588,354.801248,-5768
20.9547,13591,354.873086,-5769
20.9573,13592,354.897032,-5770
20.96,13594,354.944924,-5770
20.9627,13596,354.992816,-5769
20.9653,13598,355.040708,-5769
20.968,13600,355.0886,-5770
20.9707,13601,355.112546,-5770
20.9733,13602,355.136492,-5771
20.976,13604,355.184384,-5770
20.9787,13607,355.256222,-5770
20.9813,13608,355.280168,-5771
20.984,13610,355.32806,-5771
20.9867,13611,355.352006,-5770
20.9893,13613,355.399898,-5771
20.992,13615,355.44779,-5772
20.9947,13617,355.495682,-5773
20.9973,13618,355.519628,-5773
21,13619,355.543574,-5772
21.0027,13621,355.591466,-5772
21.0053,13624,355.663304,-5772
21.008,13625,355.68725,-5773
21.0107,13627,355.735142,-5773
21.0133,13628,355.759088,-5774
21.016,13630,355.80698,-5774
21.0187,13632,355.854872,-5773
21.0213,13634,355.902764,-5773
21.024,13635,355.92671,-5774
21.0267,13637,355.974602,-5773
21.0293,13638,355.998548,-5773
21.032,13641,356.070386,-5773
21.0347,13642,356.094332,-5773
21.0373,13644,356.142224,-5774
21.04,13645,356.16617,-5774
21.0427,13647,356.214062,-5775
21.0453,13650,356.2859,-5776
21.048,13651,356.309846,-5774
21.0507,13653,356.357738,-5775
21.0533,13654,356.381684,-5775
21.056,13655,356.40563,-5775
21.0587,13658,356.477468,-5774
21.0613,13660,356.52536,-5775
21.064,13661,356.549306,-5776
21.0667,13662,356.573252,-5776
21.0693,13664,356.621144,-5776
