时间(分钟),信号值(微伏),温度,信号值(微伏),
35.8347,21718,549.482228,-2799.131303,
35.8373,21721,549.554066,-2798.893023,
35.84,21722,549.578012,-2798.654743,
35.8427,21724,549.625904,-2798.416462,
35.8453,21725,549.64985,-2798.178182,
35.848,21727,549.697742,-2797.939902,
35.8507,21729,549.745634,-2797.701622,
35.8533,21731,549.793526,-2797.463342,
35.856,21732,549.817472,-2797.225062,
35.8587,21734,549.865364,-2796.986781,
35.8613,21735,549.88931,-2796.748501,
35.864,21738,549.961148,-2796.510221,
35.8667,21739,549.985094,-2796.271941,
35.8693,21741,550.032986,-2796.033661,
35.872,21742,550.056932,-2795.79538,
35.8747,21744,550.104824,-2795.5571,
35.8773,21747,550.176662,-2795.31882,
35.88,21748,550.200608,-2795.08054,
35.8827,21749,550.224554,-2794.84226,
35.8853,21751,550.272446,-2794.60398,
35.888,21752,550.296392,-2794.365699,
35.8907,21755,550.36823,-2794.127419,
35.8933,21756,550.392176,-2793.889139,
35.896,21758,550.440068,-2793.650859,
35.8987,21759,550.464014,-2793.412579,
35.9013,21760,550.48796,-2793.174299,
35.904,21763,550.559798,-2792.936018,
35.9067,21765,550.60769,-2792.697738,
35.9093,21766,550.631636,-2792.459458,
35.912,21767,550.655582,-2792.221178,
35.9147,21768,550.679528,-2791.982898,
35.9173,21771,550.751366,-2791.744617,
35.92,21773,550.799258,-2791.506337,
35.9227,21774,550.823204,-2791.268057,
35.9253,21776,550.871096,-2791.029777,
35.928,21777,550.895042,-2790.791497,
35.9307,21780,550.96688,-2790.553217,
35.9333,21781,550.990826,-2790.314936,
35.936,21783,551.038718,-2790.076656,
35.9387,21784,551.062664,-2789.838376,
35.9413,21786,551.110556,-2789.600096,
35.944,21788,551.158448,-2789.361816,
35.9467,21790,551.20634,-2789.123536,
35.9493,21791,551.230286,-2788.885255,
35.952,21793,551.278178,-2788.646975,
35.9547,21794,551.302124,-2788.408695,
35.9573,21796,551.350016,-2788.170415,
35.96,21798,551.397908,-2787.932135,
35.9627,21800,551.4458,-2787.693854,
35.9653,21801,551.469746,-2787.455574,
35.968,21803,551.517638,-2787.217294,
35.9707,21806,551.589476,-2786.979014,
35.9733,21807,551.613422,-2786.740734,
35.976,21809,551.661314,-2786.502454,
35.9787,21810,551.68526,-2786.264173,
35.9813,21811,551.709206,-2786.025893,
35.984,21814,551.781044,-2785.787613,
35.9867,21815,551.80499,-2785.549333,
35.9893,21817,551.852882,-2785.311053,
35.992,21818,551.876828,-2785.072772,
35.9947,21819,551.900774,-2784.834492,
35.9973,21823,551.996558,-2784.596212,
36,21824,552.020504,-2784.357932,
36.0027,21825,552.04445,-2784.119652,
36.0053,21826,552.068396,-2783.881372,
36.008,21828,552.116288,-2783.643091,
36.0107,21831,552.188126,-2783.404811,
36.0133,21832,552.212072,-2783.166531,
36.016,21834,552.259964,-2782.928251,
36.0187,21835,552.28391,-2782.689971,
36.0213,21837,552.331802,-2782.451691,
36.024,21839,552.379694,-2782.21341,
36.0267,21840,552.40364,-2781.97513,
36.0293,21842,552.451532,-2781.73685,
36.032,21843,552.475478,-2781.49857,
36.0347,21845,552.52337,-2781.26029,
36.0373,21848,552.595208,-2781.022009,
36.04,21849,552.619154,-2780.783729,
36.0427,21850,552.6431,-2780.545449,
36.0453,21852,552.690992,-2780.307169,
36.048,21853,552.714938,-2780.068889,
36.0507,21856,552.786776,-2779.830609,
36.0533,21857,552.810722,-2779.592328,
36.056,21859,552.858614,-2779.354048,
36.0587,21860,552.88256,-2779.115768,
36.0613,21861,552.906506,-2778.877488,
36.064,21864,552.978344,-2778.639208,
36.0667,21866,553.026236,-2778.400928,
36.0693,21867,553.050182,-2778.162647,
36.072,21868,553.074128,-2777.924367,
36.0747,21870,553.12202,-2777.686087,
36.0773,21873,553.193858,-2777.447807,
36.08,21874,553.217804,-2777.209527,
36.0827,21875,553.24175,-2776.971246,
36.0853,21876,553.265696,-2776.732966,
36.088,21878,553.313588,-2776.494686,
36.0907,21881,553.385426,-2776.256406,
36.0933,21882,553.409372,-2776.018126,
36.096,21884,553.457264,-2775.779846,
36.0987,21885,553.48121,-2775.541565,
36.1013,21886,553.505156,-2775.303285,
36.104,21889,553.576994,-2775.065005,
36.1067,21891,553.624886,-2774.826725,
36.1093,21892,553.648832,-2774.588445,
36.112,21894,553.696724,-2774.350165,
36.1147,21895,553.72067,-2774.111884,
36.1173,21898,553.792508,-2773.873604,
36.12,21899,553.816454,-2773.635324,
36.1227,21900,553.8404,-2773.397044,
36.1253,21902,553.888292,-2773.158764,
36.128,21903,553.912238,-2772.920483,
36.1307,21906,553.984076,-2772.682203,
36.1333,21907,554.008022,-2772.443923,
36.136,21909,554.055914,-2772.205643,
36.1387,21910,554.07986,-2771.967363,
36.1413,21911,554.103806,-2771.729083,
36.144,21914,554.175644,-2771.490802,
36.1467,21916,554.223536,-2771.252522,
36.1493,21917,554.247482,-2771.014242,
36.152,21918,554.271428,-2770.775962,
36.1547,21920,554.31932,-2770.537682,
36.1573,21922,554.367212,-2770.299402,
36.16,21924,554.415104,-2770.061121,
36.1627,21925,554.43905,-2769.822841,
36.1653,21927,554.486942,-2769.584561,
36.168,21928,554.510888,-2769.346281,
36.1707,21931,554.582726,-2769.108001,
36.1733,21932,554.606672,-2768.86972,
36.176,21933,554.630618,-2768.63144,
36.1787,21935,554.67851,-2768.39316,
36.1813,21936,554.702456,-2768.15488,
36.184,21939,554.774294,-2767.9166,
36.1867,21941,554.822186,-2767.67832,
36.1893,21942,554.846132,-2767.440039,
36.192,21943,554.870078,-2767.201759,
36.1947,21945,554.91797,-2766.963479,
36.1973,21948,554.989808,-2766.725199,
36.2,21949,555.013754,-2766.486919,
36.2027,21950,555.0377,-2766.248639,
36.2053,21952,555.085592,-2766.010358,
36.208,21953,555.109538,-2765.772078,
36.2107,21956,555.181376,-2765.533798,
36.2133,21957,555.205322,-2765.295518,
36.216,21958,555.229268,-2765.057238,
36.2187,21960,555.27716,-2764.818957,
36.2213,21961,555.301106,-2764.580677,
36.224,21964,555.372944,-2764.342397,
36.2267,21965,555.39689,-2764.104117,
36.2293,21967,555.444782,-2763.865837,
36.232,21968,555.468728,-2763.627557,
36.2347,21970,555.51662,-2763.389276,
36.2373,21972,555.564512,-2763.150996,
36.24,21974,555.612404,-2762.912716,
36.2427,21975,555.63635,-2762.674436,
36.2453,21977,555.684242,-2762.436156,
36.248,21978,555.708188,-2762.197875,
36.2507,21980,555.75608,-2761.959595,
36.2533,21982,555.803972,-2761.721315,
36.256,21984,555.851864,-2761.483035,
36.2587,21985,555.87581,-2761.244755,
36.2613,21986,555.899756,-2761.006475,
36.264,21989,555.971594,-2760.768194,
36.2667,21991,556.019486,-2760.529914,
36.2693,21992,556.043432,-2760.291634,
36.272,21994,556.091324,-2760.053354,
36.2747,21995,556.11527,-2759.815074,
36.2773,21998,556.187108,-2759.576794,
36.28,21999,556.211054,-2759.338513,
36.2827,22000,556.235,-2759.100233,
36.2853,22002,556.282892,-2758.861953,
36.288,22003,556.306838,-2758.623673,
36.2907,22006,556.378676,-2758.385393,
36.2933,22008,556.426568,-2758.147112,
36.296,22009,556.450514,-2757.908832,
36.2987,22010,556.47446,-2757.670552,
36.3013,22012,556.522352,-2757.432272,
36.304,22015,556.59419,-2757.193992,
36.3067,22016,556.618136,-2756.955712,
36.3093,22017,556.642082,-2756.717431,
36.312,22019,556.689974,-2756.479151,
36.3147,22020,556.71392,-2756.240871,
36.3173,22023,556.785758,-2756.002591,
36.32,22025,556.83365,-2755.764311,
36.3227,22026,556.857596,-2755.526031,
36.3253,22027,556.881542,-2755.28775,
36.328,22029,556.929434,-2755.04947,
36.3307,22031,556.977326,-2754.81119,
36.3333,22033,557.025218,-2754.57291,
36.336,22034,557.049164,-2754.33463,
36.3387,22036,557.097056,-2754.096349,
36.3413,22037,557.121002,-2753.858069,
36.344,22040,557.19284,-2753.619789,
36.3467,22041,557.216786,-2753.381509,
36.3493,22043,557.264678,-2753.143229,
36.352,22044,557.288624,-2752.904949,
36.3547,22045,557.31257,-2752.666668,
36.3573,22048,557.384408,-2752.428388,
36.36,22049,557.408354,-2752.190108,
36.3627,22051,557.456246,-2751.951828,
36.3653,22052,557.480192,-2751.713548,
36.368,22054,557.528084,-2751.475268,
36.3707,22057,557.599922,-2751.236987,
36.3733,22058,557.623868,-2750.998707,
36.376,22060,557.67176,-2750.760427,
36.3787,22061,557.695706,-2750.522147,
36.3813,22062,557.719652,-2750.283867,
36.384,22065,557.79149,-2750.045586,
36.3867,22067,557.839382,-2749.807306,
36.3893,22068,557.863328,-2749.569026,
36.392,22069,557.887274,-2749.330746,
36.3947,22071,557.935166,-2749.092466,
36.3973,22073,557.983058,-2748.854186,
36.4,22075,558.03095,-2748.615905,
36.4027,22077,558.078842,-2748.377625,
36.4053,22078,558.102788,-2748.139345,
36.408,22081,558.174626,-2747.901065,
36.4107,22082,558.198572,-2747.662785,
36.4133,22084,558.246464,-2747.424505,
36.416,22085,558.27041,-2747.186224,
36.4187,22087,558.318302,-2746.947944,
36.4213,22089,558.366194,-2746.709664,
36.424,22091,558.414086,-2746.471384,
36.4267,22092,558.438032,-2746.233104,
36.4293,22093,558.461978,-2745.994823,
36.432,22095,558.50987,-2745.756543,
36.4347,22098,558.581708,-2745.518263,
36.4373,22099,558.605654,-2745.279983,
36.44,22101,558.653546,-2745.041703,
36.4427,22102,558.677492,-2744.803423,
36.4453,22103,558.701438,-2744.565142,
36.448,22106,558.773276,-2744.326862,
36.4507,22107,558.797222,-2744.088582,
36.4533,22109,558.845114,-2743.850302,
36.456,22110,558.86906,-2743.612022,
36.4587,22112,558.916952,-2743.373742,
36.4613,22115,558.98879,-2743.135461,
36.464,22116,559.012736,-2742.897181,
36.4667,22117,559.036682,-2742.658901,
36.4693,22119,559.084574,-2742.420621,
36.472,22120,559.10852,-2742.182341,
36.4747,22123,559.180358,-2741.94406,
36.4773,22124,559.204304,-2741.70578,
36.48,22126,559.252196,-2741.4675,
36.4827,22127,559.276142,-2741.22922,
36.4853,22128,559.300088,-2740.99094,
36.488,22131,559.371926,-2740.75266,
36.4907,22133,559.419818,-2740.514379,
36.4933,22134,559.443764,-2740.276099,
36.496,22135,559.46771,-2740.037819,
36.4987,22137,559.515602,-2739.799539,
36.5013,22140,559.58744,-2739.561259,
36.504,22141,559.611386,-2739.322978,
36.5067,22142,559.635332,-2739.084698,
36.5093,22144,559.683224,-2738.846418,
36.512,22145,559.70717,-2738.608138,
36.5147,22147,559.755062,-2738.369858,
36.5173,22149,559.802954,-2738.131578,
36.52,22151,559.850846,-2737.893297,
36.5227,22152,559.874792,-2737.655017,
36.5253,22154,559.922684,-2737.416737,
36.528,22155,559.94663,-2737.178457,
36.5307,22157,559.994522,-2736.940177,
36.5333,22159,560.042414,-2736.701897,
36.536,22161,560.090306,-2736.463616,
36.5387,22162,560.114252,-2736.225336,
36.5413,22165,560.18609,-2735.987056,
36.544,22166,560.210036,-2735.748776,
36.5467,22167,560.233982,-2735.510496,
36.5493,22169,560.281874,-2735.272215,
36.552,22170,560.30582,-2735.033935,
36.5547,22173,560.377658,-2734.795655,
36.5573,22175,560.42555,-2734.557375,
36.56,22176,560.449496,-2734.319095,
36.5627,22177,560.473442,-2734.080815,
36.5653,22179,560.521334,-2733.842534,
36.568,22181,560.569226,-2733.604254,
36.5707,22183,560.617118,-2733.365974,
36.5733,22184,560.641064,-2733.127694,
36.576,22185,560.66501,-2732.889414,
36.5787,22187,560.712902,-2732.651134,
36.5813,22189,560.760794,-2732.412853,
36.584,22191,560.808686,-2732.174573,
36.5867,22192,560.832632,-2731.936293,
36.5893,22194,560.880524,-2731.698013,
36.592,22195,560.90447,-2731.459733,
36.5947,22198,560.976308,-2731.221452,
36.5973,22199,561.000254,-2730.983172,
36.6,22200,561.0242,-2730.744892,
36.6027,22202,561.072092,-2730.506612,
36.6053,22203,561.096038,-2730.268332,
36.608,22206,561.167876,-2730.030052,
36.6107,22207,561.191822,-2729.791771,
36.6133,22209,561.239714,-2729.553491,
36.616,22210,561.26366,-2729.315211,
36.6187,22212,561.311552,-2729.076931,
36.6213,22215,561.38339,-2728.838651,
36.624,22216,561.407336,-2728.600371,
36.6267,22217,561.431282,-2728.36209,
36.6293,22219,561.479174,-2728.12381,
36.632,22220,561.50312,-2727.88553,
36.6347,22223,561.574958,-2727.64725,
36.6373,22224,561.598904,-2727.40897,
36.64,22226,561.646796,-2727.170689,
36.6427,22227,561.670742,-2726.932409,
36.6453,22228,561.694688,-2726.694129,
36.648,22231,561.766526,-2726.455849,
36.6507,22233,561.814418,-2726.217569,
36.6533,22234,561.838364,-2725.979289,
36.656,22235,561.86231,-2725.741008,
36.6587,22237,561.910202,-2725.502728,
36.6613,22240,561.98204,-2725.264448,
36.664,22241,562.005986,-2725.026168,
36.6667,22243,562.053878,-2724.787888,
36.6693,22244,562.077824,-2724.549608,
36.672,22245,562.10177,-2724.311327,
36.6747,22248,562.173608,-2724.073047,
36.6773,22249,562.197554,-2723.834767,
36.68,22251,562.245446,-2723.596487,
36.6827,22252,562.269392,-2723.358207,
36.6853,22254,562.317284,-2723.119926,
36.688,22256,562.365176,-2722.881646,
36.6907,22258,562.413068,-2722.643366,
36.6933,22259,562.437014,-2722.405086,
36.696,22261,562.484906,-2722.166806,
36.6987,22262,562.508852,-2721.928526,
36.7013,22265,562.58069,-2721.690245,
36.704,22266,562.604636,-2721.451965,
36.7067,22267,562.628582,-2721.213685,
36.7093,22269,562.676474,-2720.975405,
36.712,22270,562.70042,-2720.737125,
36.7147,22273,562.772258,-2720.498844,
36.7173,22275,562.82015,-2720.260564,
36.72,22276,562.844096,-2720.022284,
36.7227,22278,562.891988,-2719.784004,
36.7253,22279,562.915934,-2719.545724,
36.728,22282,562.987772,-2719.307444,
36.7307,22284,563.035664,-2719.069163,
36.7333,22285,563.05961,-2718.830883,
36.736,22286,563.083556,-2718.592603,
36.7387,22288,563.131448,-2718.354323,
36.7413,22290,563.17934,-2718.116043,
36.744,22292,563.227232,-2717.877763,
36.7467,22293,563.251178,-2717.639482,
36.7493,22295,563.29907,-2717.401202,
36.752,22296,563.323016,-2717.162922,
36.7547,22299,563.394854,-2716.924642,
36.7573,22300,563.4188,-2716.686362,
36.76,22302,563.466692,-2716.448081,
36.7627,22303,563.490638,-2716.209801,
36.7653,22304,563.514584,-2715.971521,
36.768,22307,563.586422,-2715.733241,
36.7707,22309,563.634314,-2715.494961,
36.7733,22310,563.65826,-2715.256681,
36.776,22311,563.682206,-2715.0184,
36.7787,22313,563.730098,-2714.78012,
36.7813,22316,563.801936,-2714.54184,
36.784,22317,563.825882,-2714.30356,
36.7867,22318,563.849828,-2714.06528,
36.7893,22320,563.89772,-2713.827,
36.792,22321,563.921666,-2713.588719,
36.7947,22324,563.993504,-2713.350439,
36.7973,22325,564.01745,-2713.112159,
36.8,22327,564.065342,-2712.873879,
36.8027,22328,564.089288,-2712.635599,
36.8053,22330,564.13718,-2712.397318,
36.808,22333,564.209018,-2712.159038,
36.8107,22334,564.232964,-2711.920758,
36.8133,22336,564.280856,-2711.682478,
36.816,22337,564.304802,-2711.444198,
36.8187,22338,564.328748,-2711.205918,
36.8213,22341,564.400586,-2710.967637,
36.824,22342,564.424532,-2710.729357,
36.8267,22344,564.472424,-2710.491077,
36.8293,22345,564.49637,-2710.252797,
36.832,22347,564.544262,-2710.014517,
36.8347,22350,564.6161,-2709.776237,
36.8373,22351,564.640046,-2709.537956,
36.84,22353,564.687938,-2709.299676,
36.8427,22354,564.711884,-2709.061396,
36.8453,22356,564.759776,-2708.823116,
36.848,22358,564.807668,-2708.584836,
36.8507,22360,564.85556,-2708.346555,
36.8533,22361,564.879506,-2708.108275,
36.856,22362,564.903452,-2707.869995,
36.8587,22364,564.951344,-2707.631715,
36.8613,22366,564.999236,-2707.393435,
36.864,22368,565.047128,-2707.155155,
36.8667,22369,565.071074,-2706.916874,
36.8693,22371,565.118966,-2706.678594,
36.872,22372,565.142912,-2706.440314,
36.8747,22375,565.21475,-2706.202034,
36.8773,22376,565.238696,-2705.963754,
36.88,22378,565.286588,-2705.725474,
36.8827,22379,565.310534,-2705.487193,
36.8853,22380,565.33448,-2705.248913,
36.888,22383,565.406318,-2705.010633,
36.8907,22385,565.45421,-2704.772353,
36.8933,22386,565.478156,-2704.534073,
36.896,22388,565.526048,-2704.295792,
36.8987,22389,565.549994,-2704.057512,
36.9013,22392,565.621832,-2703.819232,
36.904,22393,565.645778,-2703.580952,
36.9067,22395,565.69367,-2703.342672,
36.9093,22396,565.717616,-2703.104392,
36.912,22397,565.741562,-2702.866111,
36.9147,22400,565.8134,-2702.627831,
36.9173,22401,565.837346,-2702.389551,
36.92,22403,565.885238,-2702.151271,
36.9227,22404,565.909184,-2701.912991,
36.9253,22406,565.957076,-2701.674711,
36.928,22408,566.004968,-2701.43643,
36.9307,22410,566.05286,-2701.19815,
36.9333,22411,温度,信号值(微伏),
36.936,22413,566.124698,-2700.95987,
36.9387,22414,566.148644,-2700.72159,
36.9413,22417,566.220482,-2700.48331,
36.944,22418,566.244428,-2700.245029,
36.9467,22419,566.268374,-2700.006749,
36.9493,22421,566.316266,-2699.768469,
36.952,22422,566.340212,-2699.530189,
36.9547,22425,566.41205,-2699.291909,
36.9573,22426,566.435996,-2699.053629,
36.96,22427,566.459942,-2698.815348,
36.9627,22429,566.507834,-2698.577068,
36.9653,22430,566.53178,-2698.338788,
36.968,22433,566.603618,-2698.100508,
36.9707,22434,566.627564,-2697.862228,
36.9733,22436,566.675456,-2697.623947,
36.976,22437,566.699402,-2697.385667,
36.9787,22438,566.723348,-2697.147387,
36.9813,22441,566.795186,-2696.909107,
36.984,22443,566.843078,-2696.670827,
36.9867,22444,566.867024,-2696.432547,
36.9893,22445,566.89097,-2696.194266,
36.992,22447,566.938862,-2695.955986,
36.9947,22449,566.986754,-2695.717706,
36.9973,22451,567.034646,-2695.479426,
37,22452,567.058592,-2695.241146,
37.0027,22453,567.082538,-2695.002866,
37.0053,22455,567.13043,-2694.764585,
37.008,22458,567.202268,-2694.526305,
37.0107,22459,567.226214,-2694.288025,
37.0133,22460,567.25016,-2694.049745,
37.016,22461,567.274106,-2693.811465,
37.0187,22463,567.321998,-2693.573184,
37.0213,22466,567.393836,-2693.334904,
37.024,22467,567.417782,-2693.096624,
37.0267,22468,567.441728,-2692.858344,
37.0293,22470,567.48962,-2692.620064,
37.032,22471,567.513566,-2692.381784,
37.0347,22474,567.585404,-2692.143503,
37.0373,22475,567.60935,-2691.905223,
37.04,22477,567.657242,-2691.666943,
37.0427,22478,567.681188,-2691.428663,
37.0453,22479,567.705134,-2691.190383,
37.048,22482,567.776972,-2690.952103,
37.0507,22484,567.824864,-2690.713822,
37.0533,22485,567.84881,-2690.475542,
37.056,22486,567.872756,-2690.237262,
37.0587,22488,567.920648,-2689.998982,
37.0613,22491,567.992486,-2689.760702,
37.064,22492,568.016432,-2689.522421,
37.0667,22494,568.064324,-2689.284141,
37.0693,22495,568.08827,-2689.045861,
37.072,22496,568.112216,-2688.807581,
37.0747,22499,568.184054,-2688.569301,
37.0773,22500,568.208,-2688.331021,
37.08,22502,568.255892,-2688.09274,
37.0827,22503,568.279838,-2687.85446,
37.0853,22505,568.32773,-2687.61618,
37.088,22507,568.375622,-2687.3779,
37.0907,22509,568.423514,-2687.13962,
37.0933,22510,568.44746,-2686.90134,
37.096,22511,568.471406,-2686.663059,
37.0987,22513,568.519298,-2686.424779,
37.1013,22516,568.591136,-2686.186499,
37.104,22517,568.615082,-2685.948219,
37.1067,22518,568.639028,-2685.709939,
37.1093,22520,568.68692,-2685.471658,
37.112,22521,568.710866,-2685.233378,
37.1147,22524,568.782704,-2684.995098,
37.1173,22525,568.80665,-2684.756818,
37.12,22527,568.854542,-2684.518538,
37.1227,22528,568.878488,-2684.280258,
37.1253,22530,568.92638,-2684.041977,
37.128,22532,568.974272,-2683.803697,
37.1307,22534,569.022164,-2683.565417,
37.1333,22535,569.04611,-2683.327137,
37.136,22537,569.094002,-2683.088857,
37.1387,22538,569.117948,-2682.850577,
37.1413,22541,569.189786,-2682.612296,
37.144,22543,569.237678,-2682.374016,
37.1467,22543,569.237678,-2682.135736,
37.1493,22545,569.28557,-2681.897456,
37.152,22547,569.333462,-2681.659176,
37.1547,22549,569.381354,-2681.420895,
37.1573,22551,569.429246,-2681.182615,
37.16,22552,569.453192,-2680.944335,
37.1627,22554,569.501084,-2680.706055,
37.1653,22555,569.52503,-2680.467775,
37.168,22558,569.596868,-2680.229495,
